seq,handler,tick_no,timer_no,sim_iso,sim_epoch,wall_ms,host_b0_open,host_b1_open,sec_b0_open,sec_b1_open,sec_close1,la_forming,la_closed
74135,TICK,12000,62135,2018.01.02 01:43:33,1514857413,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
75335,TIMER,12335,63000,2018.01.02 01:44:58,1514857498,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
76800,TIMER,12800,64000,2018.01.02 01:46:39,1514857599,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
77718,TICK,13000,64718,2018.01.02 01:47:51,1514857671,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
78051,TIMER,13051,65000,2018.01.02 01:48:15,1514857695,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
79325,TIMER,13325,66000,2018.01.02 01:49:58,1514857798,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
80742,TIMER,13742,67000,2018.01.02 01:51:39,1514857899,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
81840,TIMER,13840,68000,2018.01.02 01:53:19,1514857999,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
82908,TIMER,13908,69000,2018.01.02 01:54:57,1514858097,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
83971,TIMER,13971,70000,2018.01.02 01:56:36,1514858196,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
84300,TICK,14000,70300,2018.01.02 01:57:10,1514858230,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
85377,TIMER,14377,71000,2018.01.02 01:58:19,1514858299,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
86973,TIMER,14973,72000,2018.01.02 01:59:58,1514858398,297,2018.01.02 01:00,2018.01.02 00:00,2018.01.02 01:00,2017.12.29 23:00,1302.670,0,0
87011,TICK,15000,72011,2018.01.02 02:00:01,1514858401,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
88195,TIMER,15195,73000,2018.01.02 02:01:37,1514858497,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
89419,TIMER,15419,74000,2018.01.02 02:03:17,1514858597,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
90486,TIMER,15486,75000,2018.01.02 02:04:53,1514858693,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
91577,TIMER,15577,76000,2018.01.02 02:06:39,1514858799,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
92783,TIMER,15783,77000,2018.01.02 02:08:19,1514858899,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
93910,TIMER,15910,78000,2018.01.02 02:09:59,1514858999,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
94615,TICK,16000,78615,2018.01.02 02:11:01,1514859061,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
95070,TIMER,16070,79000,2018.01.02 02:11:39,1514859099,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
96113,TIMER,16113,80000,2018.01.02 02:13:19,1514859199,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
97169,TIMER,16169,81000,2018.01.02 02:14:59,1514859299,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
98195,TIMER,16195,82000,2018.01.02 02:16:35,1514859395,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
99267,TIMER,16267,83000,2018.01.02 02:18:18,1514859498,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
100391,TIMER,16391,84000,2018.01.02 02:19:59,1514859599,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
101557,TIMER,16557,85000,2018.01.02 02:21:35,1514859695,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
102722,TIMER,16722,86000,2018.01.02 02:23:18,1514859798,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
103853,TIMER,16853,87000,2018.01.02 02:24:59,1514859899,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
104959,TIMER,16959,88000,2018.01.02 02:26:37,1514859997,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
105285,TICK,17000,88285,2018.01.02 02:27:08,1514860028,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
106023,TIMER,17023,89000,2018.01.02 02:28:19,1514860099,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
107135,TIMER,17135,90000,2018.01.02 02:29:56,1514860196,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
108255,TIMER,17255,91000,2018.01.02 02:31:34,1514860294,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
109394,TIMER,17394,92000,2018.01.02 02:33:19,1514860399,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
110521,TIMER,17521,93000,2018.01.02 02:34:58,1514860498,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
111568,TIMER,17568,94000,2018.01.02 02:36:39,1514860599,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
112652,TIMER,17652,95000,2018.01.02 02:38:18,1514860698,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
113723,TIMER,17723,96000,2018.01.02 02:39:59,1514860799,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
114837,TIMER,17837,97000,2018.01.02 02:41:38,1514860898,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
115929,TIMER,17929,98000,2018.01.02 02:43:18,1514860998,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
116317,TICK,18000,98317,2018.01.02 02:43:51,1514861031,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
117056,TIMER,18056,99000,2018.01.02 02:44:59,1514861099,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
118155,TIMER,18155,100000,2018.01.02 02:46:39,1514861199,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
119239,TIMER,18239,101000,2018.01.02 02:48:19,1514861299,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
120262,TIMER,18262,102000,2018.01.02 02:49:59,1514861399,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
121560,TIMER,18560,103000,2018.01.02 02:51:39,1514861499,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
122768,TIMER,18768,104000,2018.01.02 02:53:19,1514861599,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
123976,TIMER,18976,105000,2018.01.02 02:54:59,1514861699,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
124154,TICK,19000,105154,2018.01.02 02:55:15,1514861715,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
125239,TIMER,19239,106000,2018.01.02 02:56:39,1514861799,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
126591,TIMER,19591,107000,2018.01.02 02:58:19,1514861899,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
127780,TIMER,19780,108000,2018.01.02 02:59:59,1514861999,297,2018.01.02 02:00,2018.01.02 01:00,2018.01.02 02:00,2018.01.02 01:00,1306.780,0,0
128624,TICK,20000,108624,2018.01.02 03:01:02,1514862062,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
129147,TIMER,20147,109000,2018.01.02 03:01:39,1514862099,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
130383,TIMER,20383,110000,2018.01.02 03:03:19,1514862199,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
131514,TIMER,20514,111000,2018.01.02 03:04:59,1514862299,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
132819,TIMER,20819,112000,2018.01.02 03:06:39,1514862399,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
133943,TIMER,20943,113000,2018.01.02 03:08:19,1514862499,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
134563,TICK,21000,113563,2018.01.02 03:09:16,1514862556,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
135045,TIMER,21045,114000,2018.01.02 03:09:59,1514862599,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
136379,TIMER,21379,115000,2018.01.02 03:11:39,1514862699,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
137683,TIMER,21683,116000,2018.01.02 03:13:19,1514862799,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
138888,TIMER,21888,117000,2018.01.02 03:14:53,1514862893,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
139737,TICK,22000,117737,2018.01.02 03:16:13,1514862973,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
140098,TIMER,22098,118000,2018.01.02 03:16:39,1514862999,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
141597,TIMER,22597,119000,2018.01.02 03:18:19,1514863099,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
142991,TIMER,22991,120000,2018.01.02 03:19:59,1514863199,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
143017,TICK,23000,120017,2018.01.02 03:20:01,1514863201,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
144285,TIMER,23285,121000,2018.01.02 03:21:39,1514863299,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
145412,TIMER,23412,122000,2018.01.02 03:23:19,1514863399,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
146531,TIMER,23531,123000,2018.01.02 03:24:54,1514863494,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
147604,TIMER,23604,124000,2018.01.02 03:26:39,1514863599,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
148631,TIMER,23631,125000,2018.01.02 03:28:18,1514863698,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
149789,TIMER,23789,126000,2018.01.02 03:29:58,1514863798,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
150940,TIMER,23940,127000,2018.01.02 03:31:38,1514863898,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
151992,TIMER,23992,128000,2018.01.02 03:33:19,1514863999,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
152034,TICK,24000,128034,2018.01.02 03:33:23,1514864003,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
153141,TIMER,24141,129000,2018.01.02 03:34:59,1514864099,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
154189,TIMER,24189,130000,2018.01.02 03:36:32,1514864192,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
155231,TIMER,24231,131000,2018.01.02 03:38:18,1514864298,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
156301,TIMER,24301,132000,2018.01.02 03:39:53,1514864393,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
157404,TIMER,24404,133000,2018.01.02 03:41:39,1514864499,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
158487,TIMER,24487,134000,2018.01.02 03:43:18,1514864598,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
159566,TIMER,24566,135000,2018.01.02 03:44:58,1514864698,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
160652,TIMER,24652,136000,2018.01.02 03:46:39,1514864799,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
161827,TIMER,24827,137000,2018.01.02 03:48:16,1514864896,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
162556,TICK,25000,137556,2018.01.02 03:49:15,1514864955,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
163063,TIMER,25063,138000,2018.01.02 03:49:59,1514864999,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
164153,TIMER,25153,139000,2018.01.02 03:51:35,1514865095,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
165283,TIMER,25283,140000,2018.01.02 03:53:19,1514865199,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
166489,TIMER,25489,141000,2018.01.02 03:54:59,1514865299,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
167946,TIMER,25946,142000,2018.01.02 03:56:39,1514865399,297,2018.01.02 03:00,2018.01.02 02:00,2018.01.02 03:00,2018.01.02 02:00,1306.370,0,0
