scope,ea_id,symbol,phase,pair_class,disposition,reason,file_count,bytes,projected_free_bytes,compression_candidate_bytes
C_RELOCATED,QM5_11049,EURUSD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,41,691091,0,691091
C_RELOCATED,QM5_11049,NDX.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,22,242942,0,242942
C_RELOCATED,QM5_11056,NDX.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,33,374593,0,374593
C_RELOCATED,QM5_11059,NDX.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,37,376290,0,376290
C_RELOCATED,QM5_11062,AUDUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,5,24407205,0,24407205
C_RELOCATED,QM5_11062,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,29793,0,29793
C_RELOCATED,QM5_11062,GBPUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,5,25919211,0,25919211
C_RELOCATED,QM5_11062,NDX.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,15,158791,0,158791
C_RELOCATED,QM5_11063,EURJPY.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,141,2505612,0,2505612
C_RELOCATED,QM5_11063,GBPUSD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,68,1844803,0,1844803
C_RELOCATED,QM5_11063,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,9,459252,0,0
C_RELOCATED,QM5_11063,USDJPY.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,44,77965,0,77965
C_RELOCATED,QM5_11064,EURJPY.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,16,100773,0,100773
C_RELOCATED,QM5_1107,NDX.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,15,6960,0,6960
C_RELOCATED,QM5_1107,NDX.DWX,Q03,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,6,2784,0,2784
C_RELOCATED,QM5_1107,NDX.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,13,596094,0,596094
C_RELOCATED,QM5_1107,SP500.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,13,554967,0,554967
C_RELOCATED,QM5_11072,EURUSD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,INFLIGHT_REQUAL_RECOVERY_OR_OPT_FORK,16,634203,0,634203
C_RELOCATED,QM5_11076,NDX.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,21,312610,0,312610
C_RELOCATED,QM5_11078,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,17,188632,0,188632
C_RELOCATED,QM5_11078,GBPUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,29853,0,29853
C_RELOCATED,QM5_11078,USDCAD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,1,456,0,456
C_RELOCATED,QM5_11078,USDJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,12,292679,0,292679
C_RELOCATED,QM5_11079,USDJPY.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,15,136893,0,136893
C_RELOCATED,QM5_11079,XAUUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,869366,0,869366
C_RELOCATED,QM5_11082,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,11,182474,0,0
C_RELOCATED,QM5_11082,USDJPY.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,17,181880,0,181880
C_RELOCATED,QM5_11085,XAUUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,456570,0,456570
C_RELOCATED,QM5_11091,EURUSD.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,INFLIGHT_REQUAL_RECOVERY_OR_OPT_FORK+OPEN_PIPELINE_OR_OPT_ROW,11,119820,0,119820
C_RELOCATED,QM5_11091,GBPUSD.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,INFLIGHT_REQUAL_RECOVERY_OR_OPT_FORK,5,73025,0,73025
C_RELOCATED,QM5_11091,USDJPY.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,INFLIGHT_REQUAL_RECOVERY_OR_OPT_FORK,3,39977,0,39977
C_RELOCATED,QM5_11091,XAUUSD.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,INFLIGHT_REQUAL_RECOVERY_OR_OPT_FORK,3,39977,0,39977
C_RELOCATED,QM5_11096,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,29824,0,29824
