cell_key,config,status,verdict,year,entry_days,gross_price_profit,lots_rt,maxdd,native_commission,native_report,native_report_sha256,net_costed_plan,net_native,score,summary,summary_sha256,trades
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c06,6,done,MEASURED,2020,84,18216.77,409.8300000000001,5041.62,-2049.5800000000017,D:\QM\reports\work_items\8e851f78-41a7-5933-a4f3-5cbfd5323a49\QM5_41405\20260911_093939\raw\run_01\report.htm,86f17db5fe7dc40cb14eb7aeb79fb1a1a2bc0954112c4c9439ede024376fae6c,14118.04,16167.19,2.8002983168108666,D:\QM\reports\work_items\8e851f78-41a7-5933-a4f3-5cbfd5323a49\QM5_41405\20260911_093939\summary.json,a63a22c1c6b5d0d0d34105c2dc9cf9a9c9ab3fe89724d84ee8c02c907d85c9d4,84
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c06,6,done,MEASURED,2021,78,17197.84,429.54999999999995,7163.99,-2148.1400000000017,D:\QM\reports\work_items\193d457b-3742-5d95-9578-126a754ba31e\QM5_41405\20260911_094231\raw\run_01\report.htm,de90b6dc63fed3c95e6290d9d45cf55b09f4d54b5290308e89082ea87d45ff7e,12901.95,15049.7,1.8009447249368022,D:\QM\reports\work_items\193d457b-3742-5d95-9578-126a754ba31e\QM5_41405\20260911_094231\summary.json,4d4f3293d48fb5b1c0663221d5a7ccd082c2dd28fe43145ae8f6942df8fc1a24,78
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c06,6,done,MEASURED,2022,53,10980.269999999995,202.22,8902.33,-1011.3999999999997,D:\QM\reports\work_items\f7c5ceeb-0520-5679-ba7f-bace0431d2c0\QM5_41405\20260911_094514\raw\run_01\report.htm,f0d7402b33b6052955f91268734b31afb143db1e42e2fc15ea1e032e02670991,8957.77,9968.87,1.006227583115881,D:\QM\reports\work_items\f7c5ceeb-0520-5679-ba7f-bace0431d2c0\QM5_41405\20260911_094514\summary.json,2b0d6c896a26a351122c4ecc99f38d9b09b4c17e9064728e2dad003896d92b4e,53
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c06,6,done,MEASURED,2023,85,10641.830000000002,353.11,10099.22,-1766.0200000000007,D:\QM\reports\work_items\fc7e2202-3912-5274-bbb2-3890b45ff2b4\QM5_41405\20260911_094922\raw\run_01\report.htm,2eabc95a2229f76745058b36c57797893ebd9da830d4f60f21045b1f9bc85973,7110.259999999999,8875.81,0.7040405100591927,D:\QM\reports\work_items\fc7e2202-3912-5274-bbb2-3890b45ff2b4\QM5_41405\20260911_094922\summary.json,8ec5d4fdba7b1dc7b87a3da5060e03c4cc2f91995224c83b0386788b83d870df,85
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c06,6,done,MEASURED,2024,60,6131.470000000003,248.53000000000006,10069.59,-1242.9400000000005,D:\QM\reports\work_items\2447a40b-3c1e-5568-8fff-0658829adcba\QM5_41405\20260911_095234\raw\run_01\report.htm,025c73ac0f33361cb422bd3c3ffa48204766c678e5b1d4ed09cd6f04df48c9c2,3645.879999999999,4888.53,0.36206836623934036,D:\QM\reports\work_items\2447a40b-3c1e-5568-8fff-0658829adcba\QM5_41405\20260911_095234\summary.json,6982ac51ccf5d98d041044929a0abacfcd76fda4c3a205dd8070df6daf8a17dc,61
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c06,6,done,MEASURED,2025,62,20151.360000000004,198.2199999999999,4398.49,-991.3599999999997,D:\QM\reports\work_items\f2c9fabf-24e1-5626-a84d-8e5ac0acbc1f\QM5_41405\20260911_095531\raw\run_01\report.htm,7b24dd5544c53f3298e52fbf9fb123077780778b5ce1e79a753e78f7d7bf9fad,18168.9,19160.0,4.130713040156963,D:\QM\reports\work_items\f2c9fabf-24e1-5626-a84d-8e5ac0acbc1f\QM5_41405\20260911_095531\summary.json,7edfbd755c62b23a2fff30a1637190722a40b0e5b9c030275b2d330d1444e675,62
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c07,7,done,MEASURED,2019,195,-12663.160000000003,832.9699999999998,18482.05,-4165.920000000004,D:\QM\reports\work_items\caed17a6-0458-5e45-9106-d92b55f363cd\QM5_41405\20260911_095815\raw\run_01\report.htm,0b9ec23373998c4d8262a4da04ce66aef2640207e4a3b46b7a729167320c2052,-20993.93,-16829.08,-1.1359091659204472,D:\QM\reports\work_items\caed17a6-0458-5e45-9106-d92b55f363cd\QM5_41405\20260911_095815\summary.json,eefe750a1436fbc842a55b55019299d61f31e5a03c42d47e55d7aba678094a14,198
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c07,7,done,MEASURED,2020,208,22857.089999999986,774.8900000000001,7054.03,-3875.520000000004,D:\QM\reports\work_items\82816073-796a-5886-b198-e8d4de29c978\QM5_41405\20260911_100144\raw\run_01\report.htm,c8d66eb6a52a2edf438b87b7d587fb4cb4b5a740e867eb332979123de5997fdc,15107.119999999999,18981.57,2.1416296783540756,D:\QM\reports\work_items\82816073-796a-5886-b198-e8d4de29c978\QM5_41405\20260911_100144\summary.json,3379b82f594e5a900102ded3223ec19a20cfff317df8ccedbe9bb9fc52d408d8,208
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c07,7,done,MEASURED,2021,218,14517.26999999999,980.6100000000005,13520.91,-4904.079999999996,D:\QM\reports\work_items\fe0e0374-1fa4-597a-9550-0efd9619b4a5\QM5_41405\20260911_100506\raw\run_01\report.htm,e5ffa3045d14f4e1959b8b1beb945c92e864ffdd72a9278fec645fc93beef94b,4710.1399999999985,9613.19,0.3483596888079278,D:\QM\reports\work_items\fe0e0374-1fa4-597a-9550-0efd9619b4a5\QM5_41405\20260911_100506\summary.json,82a3a228c440dc4e528ccdb01d9799ab2e819eb635f8f016e3decf0e00cf75c9,219
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c07,7,done,MEASURED,2022,205,28971.04000000002,509.6500000000001,10868.19,-2549.3000000000034,D:\QM\reports\work_items\051ed9a4-93d1-517c-92bd-7ce88711bd53\QM5_41405\20260911_100811\raw\run_01\report.htm,9caa367a1a9c536c196f100c791b78240cf5f9e822df592d63863a83822d760a,23873.49,26421.74,2.196638998766124,D:\QM\reports\work_items\051ed9a4-93d1-517c-92bd-7ce88711bd53\QM5_41405\20260911_100811\summary.json,f774dc02221eb6e9fd3e036644e7f4ed4a60140a1b8e1172e21da304a8a62b6f,205
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c07,7,done,MEASURED,2023,223,3789.3599999999947,698.3700000000003,20004.12,-3493.060000000005,D:\QM\reports\work_items\d17e11e6-0868-54dd-acd3-70d2ee149f66\QM5_41405\20260911_101241\raw\run_01\report.htm,e1b54e3845208c51de7caac308f85b5af7c9bbd1946d1671a2ef046eff75ea88,-3195.5500000000015,296.3,-0.15974459261392163,D:\QM\reports\work_items\d17e11e6-0868-54dd-acd3-70d2ee149f66\QM5_41405\20260911_101241\summary.json,b02b4bb1a242f42d5a36049be807c8b4f6ebfd39b5c84981255f8fc3d0cd0f90,224
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c07,7,done,MEASURED,2024,211,-1314.8999999999967,648.5200000000004,16852.08,-3243.620000000006,D:\QM\reports\work_items\9fb2a7ef-a5e4-5fba-b55a-ca094748ddbe\QM5_41405\20260911_101605\raw\run_01\report.htm,11ec2fdc3ec2b341ce311b0b40175b2bb196c6037286a2f81a8c360b86398a61,-7787.320000000002,-4544.72,-0.46209844719464904,D:\QM\reports\work_items\9fb2a7ef-a5e4-5fba-b55a-ca094748ddbe\QM5_41405\20260911_101605\summary.json,c015112d95f218cd52e2e2452999513abf2e5a4f8ea42bde260c2403e8d1fc8b,213
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c07,7,done,MEASURED,2025,209,27480.96000000002,507.6700000000002,7603.94,-2539.380000000001,D:\QM\reports\work_items\3bf79dd5-0aa9-5d5c-8cd8-3ffa4902bb07\QM5_41405\20260911_101950\raw\run_01\report.htm,cb20e4f8efd2debabcb23fd075f909c0bcad731d5ff15a700a73bbc366b961fc,22403.23,24941.58,2.9462660147239457,D:\QM\reports\work_items\3bf79dd5-0aa9-5d5c-8cd8-3ffa4902bb07\QM5_41405\20260911_101950\summary.json,87ab11a371296a9e53d8b05c3b030fcf528725903780d312813416993596344a,209
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c08,8,done,MEASURED,2019,97,-10845.149999999998,567.5199999999999,14778.12,-2838.200000000001,D:\QM\reports\work_items\dc8dedac-4974-5f60-af32-2dd057c9d634\QM5_41405\20260911_102310\raw\run_01\report.htm,6060a08932661e0409689bae5a8acf0cec0177dca50e7e09c5bad26f249c56bf,-16520.95,-13683.35,-1.1179331335785607,D:\QM\reports\work_items\dc8dedac-4974-5f60-af32-2dd057c9d634\QM5_41405\20260911_102310\summary.json,c83eb0cd7e56b0d27d451ca6dd81d0e61f74c79d838967496198d65e836db14e,98
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c08,8,done,MEASURED,2020,86,23506.449999999986,468.5700000000001,4876.15,-2343.2399999999993,D:\QM\reports\work_items\2c6d894b-ca86-5d80-9366-1869ce7df2e1\QM5_41405\20260911_102605\raw\run_01\report.htm,ba75f75f8e94a7f90825c20dc42f2b47b445b9cdd3e1bc09ccd6a5697c866e19,18820.36,21163.21,3.859676178952658,D:\QM\reports\work_items\2c6d894b-ca86-5d80-9366-1869ce7df2e1\QM5_41405\20260911_102605\summary.json,3a302e7e2e18b11ac95d5e5d5e457e006b8daae96d096803c1bdc20e19b16455,86
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c08,8,done,MEASURED,2021,79,20967.82,487.53000000000003,6827.21,-2438.1000000000017,D:\QM\reports\work_items\62a5e7b5-ca77-52c5-b6a6-7e44afb7948d\QM5_41405\20260911_102928\raw\run_01\report.htm,ea7cdacb8f82e92d95365ffb8ef578666b4e7f326101f46c5c5c14a5d80baac0,16092.070000000002,18529.72,2.357049219227181,D:\QM\reports\work_items\62a5e7b5-ca77-52c5-b6a6-7e44afb7948d\QM5_41405\20260911_102928\summary.json,c01cdd44c84843703a0afd8ab16dcba47c7bf736b8936e2111c53374e3629a72,79
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c08,8,done,MEASURED,2022,54,15627.900000000001,219.97,8564.59,-1100.1199999999994,D:\QM\reports\work_items\fab24721-b06d-52c7-920b-71bef83fd9fa\QM5_41405\20260911_103254\raw\run_01\report.htm,c490c561fc9509ef5329ea81bda320bbb0f28e2ccaf49b81ed459b9720b63d06,13427.93,14527.78,1.5678427105092012,D:\QM\reports\work_items\fab24721-b06d-52c7-920b-71bef83fd9fa\QM5_41405\20260911_103254\summary.json,eba227fcf6be7252bfbcb0e6977c6c5af70548de1acbb23f83f245c0dfc26a39,54
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c08,8,done,MEASURED,2023,85,13475.520000000004,379.16999999999996,8326.27,-1896.280000000001,D:\QM\reports\work_items\66fa43c0-05be-537a-9e85-0aba56589d99\QM5_41405\20260911_103627\raw\run_01\report.htm,d87a01d53382e827b43dee7d397e658940175f34fb07be6cceb8da7e6f20e428,9683.39,11579.24,1.1629925524874882,D:\QM\reports\work_items\66fa43c0-05be-537a-9e85-0aba56589d99\QM5_41405\20260911_103627\summary.json,07b496589d70521f7e8bf83410bef2fae7d92c3fa7da3364dc9f73152a044c62,85
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c08,8,done,MEASURED,2024,61,-931.5400000000017,272.25999999999993,10191.57,-1361.620000000001,D:\QM\reports\work_items\13b2bfa6-4093-5177-81e6-3abbb9b0c126\QM5_41405\20260911_104014\raw\run_01\report.htm,d92a8f057942bd98f8985aad5fddc23b9ff23eca86ceb6e9aa50489233c117e2,-3654.4599999999996,-2293.16,-0.3585767452904704,D:\QM\reports\work_items\13b2bfa6-4093-5177-81e6-3abbb9b0c126\QM5_41405\20260911_104014\summary.json,08516cb611a1ac635a52d33c2519a5e560a7d50c42caecccb60846fb350a31ab,62
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c08,8,done,MEASURED,2025,62,20779.790000000008,208.11999999999995,5022.59,-1040.8999999999996,D:\QM\reports\work_items\05bb1f76-f080-5e35-ac0f-d7e87a71b491\QM5_41405\20260911_104300\raw\run_01\report.htm,98cce119973c16546c4a22d985f44bb6e917fb3632a4ca410bac6f0a69ac1a49,18698.29,19738.89,3.722838216935884,D:\QM\reports\work_items\05bb1f76-f080-5e35-ac0f-d7e87a71b491\QM5_41405\20260911_104300\summary.json,e0be57ffc012d969df01dd35c2b5cc3169021042655d4346454a044461d85556,62
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c09,9,done,MEASURED,2019,200,-10576.199999999999,943.23,16217.86,-4717.3399999999965,D:\QM\reports\work_items\0e3fc1ed-fbb1-53b9-a5ce-8ac421a2e09d\QM5_41405\20260911_104628\raw\run_01\report.htm,25d09643d3870a272fd37fbe5cc55e7a29c5d0f9cfb205dcde6e9acf1ffcff39,-20009.690000000002,-15293.54,-1.2338058165503958,D:\QM\reports\work_items\0e3fc1ed-fbb1-53b9-a5ce-8ac421a2e09d\QM5_41405\20260911_104628\summary.json,a0d7635ab928ecd3c308d8ccd0df9df0b69ff6d2b291e900daafbaa20868ed6d,202
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c09,9,done,MEASURED,2020,214,28600.31,870.9900000000005,5587.48,-4356.039999999997,D:\QM\reports\work_items\7fd2c52e-aca2-5ba2-a64e-a45f89f0270f\QM5_41405\20260911_104942\raw\run_01\report.htm,70a9c0bb23cf8db4f70795ed693e5d06daf5e22cbb634972a67fb6a0cdfb1284,19889.32,24244.27,3.559622584778827,D:\QM\reports\work_items\7fd2c52e-aca2-5ba2-a64e-a45f89f0270f\QM5_41405\20260911_104942\summary.json,5f9ba433a656e852b1f98afc72b2d181da92d3cab9fa588ddd7a8696dc4fca18,214
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c09,9,done,MEASURED,2021,222,19857.499999999996,1094.190000000001,9963.82,-5472.140000000005,D:\QM\reports\work_items\907fc753-7036-53c4-9956-bcb64fd74f9b\QM5_41405\20260911_105333\raw\run_01\report.htm,d3de42ebaeb76e29d185f23558207357f0da96751f8415c190242c7f31da2073,8914.409999999996,14385.36,0.8946779448043016,D:\QM\reports\work_items\907fc753-7036-53c4-9956-bcb64fd74f9b\QM5_41405\20260911_105333\summary.json,fb17a5adafbfdd82dce815b4e57ebbc9015c900557e537df2eb7a8d80156eae3,223
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c09,9,done,MEASURED,2022,212,33611.529999999984,552.5300000000001,11208.78,-2763.680000000005,D:\QM\reports\work_items\ca2ac9ff-fd4f-55fe-987d-585ca1255186\QM5_41405\20260911_105643\raw\run_01\report.htm,821564ebac3992976dac7422d0d8820381d81f72bf3c0c695c6cb6c0c82f1f13,28085.199999999997,30847.85,2.5056428977997602,D:\QM\reports\work_items\ca2ac9ff-fd4f-55fe-987d-585ca1255186\QM5_41405\20260911_105643\summary.json,04e0fd6e5533c7c35ff896e93077a2cf052bf2d9e8b8dc946e7503df06e6b71f,212
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c09,9,done,MEASURED,2023,224,6330.280000000001,741.8600000000002,15804.03,-3710.5200000000004,D:\QM\reports\work_items\8ebe5f4c-b3d9-5bba-b13e-b097c222bd42\QM5_41405\20260911_110041\raw\run_01\report.htm,7ccd2ff6ab4a491ff7aa0507ecd11fda587f0542accb39c269cacc0c3ccf5c5d,-1089.5400000000009,2619.76,-0.06894064362064618,D:\QM\reports\work_items\8ebe5f4c-b3d9-5bba-b13e-b097c222bd42\QM5_41405\20260911_110041\summary.json,6c5b17c6e2a490235024f6dbab5b356ac060435ad7e1b84da45b7dbbb9c5c017,225
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c09,9,done,MEASURED,2024,214,-7891.490000000001,699.9899999999998,19612.3,-3501.0400000000004,D:\QM\reports\work_items\507bd215-e963-5993-94e2-becf31b2da9e\QM5_41405\20260911_110400\raw\run_01\report.htm,97c1178d8919d02c031764c8898bd37d0fa5502325fe2b3bd1666c60b69e2efc,-14878.14,-11378.19,-0.7586127073316236,D:\QM\reports\work_items\507bd215-e963-5993-94e2-becf31b2da9e\QM5_41405\20260911_110400\summary.json,3a791ca93c27cea9388f47026a7d2bc6c6297a8ab984a01a113f4cbacef61c48,216
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c09,9,done,MEASURED,2025,209,28141.460000000003,527.82,7006.89,-2640.100000000001,D:\QM\reports\work_items\e830d813-3e52-5655-a788-fd530cc2325f\QM5_41405\20260911_110641\raw\run_01\report.htm,fb19ceb7e4f9e4f6e09cb744c9059ab37f1916449d64d25611b61555301dc083,22862.260000000002,25501.36,3.2628255902404635,D:\QM\reports\work_items\e830d813-3e52-5655-a788-fd530cc2325f\QM5_41405\20260911_110641\summary.json,b92684c70b81c1e7e58c551afc61ef513996b264e22b0c83d9ff02357733b43f,209
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c10,10,done,MEASURED,2019,93,-9208.590000000002,488.2400000000001,13476.09,-2441.680000000001,D:\QM\reports\work_items\a8cef8f6-1fc9-5897-832a-5c0abd0bce65\QM5_41405\20260911_111024\raw\run_01\report.htm,225c289e75de3e3266733e6797ba7813a058a6a8dae1080bf8f4260c91121474,-14091.470000000001,-11650.27,-1.0456645807500544,D:\QM\reports\work_items\a8cef8f6-1fc9-5897-832a-5c0abd0bce65\QM5_41405\20260911_111024\summary.json,37d8957d3a9d22a3875f50d3bd2887bcdd41d614b230fad42d2808168c379438,95
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c10,10,done,MEASURED,2020,84,18216.77,409.8300000000001,5041.62,-2049.5800000000017,D:\QM\reports\work_items\5d137768-7708-5172-bab3-5ddc99511584\QM5_41405\20260911_111332\raw\run_01\report.htm,6b34fd5b155e7988c406d9232d4135e5f39f291056d54953479bbc40739463e4,14118.04,16167.19,2.8002983168108666,D:\QM\reports\work_items\5d137768-7708-5172-bab3-5ddc99511584\QM5_41405\20260911_111332\summary.json,3338e3b08645aca53b93d8e3d00f8930c38b2ee73993daba6213d477b9e07cf2,84
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c10,10,done,MEASURED,2021,78,17197.84,429.54999999999995,7163.99,-2148.1400000000017,D:\QM\reports\work_items\b52053d5-6494-5dd4-b783-399e4678d3ec\QM5_41405\20260911_111726\raw\run_01\report.htm,4bf2c4ce3006267811614bc7cb820a130700bad07bad451795ff895ba4def8d4,12901.95,15049.7,1.8009447249368022,D:\QM\reports\work_items\b52053d5-6494-5dd4-b783-399e4678d3ec\QM5_41405\20260911_111726\summary.json,5b5c11f1fd093114dad3f3f9dc4ff22006931b3f549286d7a82f6fdd652e5aa6,78
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c10,10,done,MEASURED,2022,53,10980.269999999995,202.22,8902.33,-1011.3999999999997,D:\QM\reports\work_items\c91d22b9-42a6-5dab-b1b0-17ea75a70327\QM5_41405\20260911_112214\raw\run_01\report.htm,c51febc46ced96871e10bee21b84cd201e86086ef491dcc00c1b7e7136df2b54,8957.77,9968.87,1.006227583115881,D:\QM\reports\work_items\c91d22b9-42a6-5dab-b1b0-17ea75a70327\QM5_41405\20260911_112214\summary.json,2ac4cf477d7c0442c3fc921b9f187e7ce1bf363bff91e0d4f0d0f999a3d050a6,53
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c10,10,done,MEASURED,2023,85,10641.830000000002,353.11,10099.22,-1766.0200000000007,D:\QM\reports\work_items\9598935f-41f5-5c2e-8f53-3e2ecf26c6de\QM5_41405\20260911_112615\raw\run_01\report.htm,44094ae8938dbabb2869c9c6683772aae0a7d09164b4446ac1de9a7e475683d5,7110.259999999999,8875.81,0.7040405100591927,D:\QM\reports\work_items\9598935f-41f5-5c2e-8f53-3e2ecf26c6de\QM5_41405\20260911_112615\summary.json,bc0ef603870dd467795a15f04d01897fcdc898b2474c222bc5839bf38a024c57,85
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c10,10,done,MEASURED,2024,60,6131.470000000003,248.53000000000006,10069.59,-1242.9400000000005,D:\QM\reports\work_items\00b94459-bc08-5819-9aaa-5d001bbd3363\QM5_41405\20260911_113009\raw\run_01\report.htm,304dd30b054a1cd11539fd5ff6013a4c1bc47bdb462f57f2df4a2602e8e0943e,3645.879999999999,4888.53,0.36206836623934036,D:\QM\reports\work_items\00b94459-bc08-5819-9aaa-5d001bbd3363\QM5_41405\20260911_113009\summary.json,1311f62c21337c60871ca60c5fb9953836e8231f50766d8995aaa03f61dbbc10,61
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c10,10,done,MEASURED,2025,62,20151.360000000004,198.2199999999999,4398.49,-991.3599999999997,D:\QM\reports\work_items\bf6f023c-42ca-5ebd-b34f-aff1d37f940d\QM5_41405\20260911_113349\raw\run_01\report.htm,9d6148f3ff503193f932e632543b3e1c46d96fc6e233761d2f5effde3199346d,18168.9,19160.0,4.130713040156963,D:\QM\reports\work_items\bf6f023c-42ca-5ebd-b34f-aff1d37f940d\QM5_41405\20260911_113349\summary.json,dfb1325e55a133abceea0eec7f8719aad5e72d57c2065252fae3fb4604d9c552,62
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c11,11,done,MEASURED,2019,195,-12663.160000000003,832.9699999999998,18482.05,-4165.920000000004,D:\QM\reports\work_items\fb82e1bc-d379-5bf9-a7e3-c6f56a2676f9\QM5_41405\20260911_113708\raw\run_01\report.htm,2a2740f775b51be0a464d3234e772c0bdf8de68cdd3f8510006410c83750b457,-20993.93,-16829.08,-1.1359091659204472,D:\QM\reports\work_items\fb82e1bc-d379-5bf9-a7e3-c6f56a2676f9\QM5_41405\20260911_113708\summary.json,20dad40b2c640f6d5efa6fabb3e10bd975859c5bd27cbac21bba47fd3e9bbf27,198
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c11,11,done,MEASURED,2020,208,22857.089999999986,774.8900000000001,7054.03,-3875.520000000004,D:\QM\reports\work_items\90640a9a-899d-5faf-a75a-36d14a8e15fa\QM5_41405\20260911_114045\raw\run_01\report.htm,767d92d02352b6d53f393d4985d81995accf66527bcbdd1e668693d5ee68921f,15107.119999999999,18981.57,2.1416296783540756,D:\QM\reports\work_items\90640a9a-899d-5faf-a75a-36d14a8e15fa\QM5_41405\20260911_114045\summary.json,9126c299384e9861413a7a1e45fadd0988b2c4780efa0a3aa3d551fc2d14b6e4,208
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c11,11,done,MEASURED,2021,218,14517.26999999999,980.6100000000005,13520.91,-4904.079999999996,D:\QM\reports\work_items\7aa8df81-3f76-52de-ae6c-1a481198daad\QM5_41405\20260911_114328\raw\run_01\report.htm,7260079912bef701ae3e81d076623ec7badc938872bfb27fa3b533f6d9c9a62f,4710.1399999999985,9613.19,0.3483596888079278,D:\QM\reports\work_items\7aa8df81-3f76-52de-ae6c-1a481198daad\QM5_41405\20260911_114328\summary.json,9a0ce656bc7f7041ed54d0ac8a6234fb12a12eb4856469076b2d04aad8df07a5,219
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c11,11,done,MEASURED,2022,205,28971.04000000002,509.6500000000001,10868.19,-2549.3000000000034,D:\QM\reports\work_items\db969be3-705c-5c44-a3fb-321bed45d3ed\QM5_41405\20260911_114727\raw\run_01\report.htm,91d39f6f4b0da637cf745d10c53f8095992aec935511e7dabdd33b327e9f319f,23873.49,26421.74,2.196638998766124,D:\QM\reports\work_items\db969be3-705c-5c44-a3fb-321bed45d3ed\QM5_41405\20260911_114727\summary.json,9a2bd199db270af9fb579c59731659518c434494aff47118d5c0740e8d53ffc8,205
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c11,11,done,MEASURED,2023,223,3789.3599999999947,698.3700000000003,20004.12,-3493.060000000005,D:\QM\reports\work_items\96c078a4-0acf-5a32-9e47-18c3c68dc896\QM5_41405\20260911_115124\raw\run_01\report.htm,eb2b45261e2ae4b22142b8afbcd599e1169fccd8a2a7609f1bdcbb2fa49d0ccb,-3195.5500000000015,296.3,-0.15974459261392163,D:\QM\reports\work_items\96c078a4-0acf-5a32-9e47-18c3c68dc896\QM5_41405\20260911_115124\summary.json,58fb11882feaf8abd9ccde89d3d615604247f20c3a531c2706bf9042193b4d15,224
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c11,11,done,MEASURED,2024,211,-1314.8999999999967,648.5200000000004,16852.08,-3243.620000000006,D:\QM\reports\work_items\24ee238c-55ff-5caf-8326-5c4d6b66a3a7\QM5_41405\20260911_115444\raw\run_01\report.htm,c0bfa6b6c3591b283016a29217ed2db9897a9d1553429621674860309df42952,-7787.320000000002,-4544.72,-0.46209844719464904,D:\QM\reports\work_items\24ee238c-55ff-5caf-8326-5c4d6b66a3a7\QM5_41405\20260911_115444\summary.json,e14fb05362d2d57e85d12d95052fb3109ecd18a238a908a7928785eedb3bca8a,213
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c11,11,done,MEASURED,2025,209,27480.96000000002,507.6700000000002,7603.94,-2539.380000000001,D:\QM\reports\work_items\8540af9a-dc21-57c1-8c9c-4e43d90c9c83\QM5_41405\20260911_115747\raw\run_01\report.htm,06ed4f88cf57a0044f15ea2ee0191244038ee4a937efa0af84f0e86ec0d54e9e,22403.23,24941.58,2.9462660147239457,D:\QM\reports\work_items\8540af9a-dc21-57c1-8c9c-4e43d90c9c83\QM5_41405\20260911_115747\summary.json,dca75a00380fc836e749aaead5e326b5cccd435b0844320287d283ac678d0ae0,209
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c12,12,done,MEASURED,2019,97,-10845.149999999998,567.5199999999999,14778.12,-2838.200000000001,D:\QM\reports\work_items\6ff7cd48-5a95-5ce9-8027-799cce41d4f4\QM5_41405\20260911_120127\raw\run_01\report.htm,f9a412c1246923bb365c16be79bbfce092aacd602d4905581783bdee9f93b023,-16520.95,-13683.35,-1.1179331335785607,D:\QM\reports\work_items\6ff7cd48-5a95-5ce9-8027-799cce41d4f4\QM5_41405\20260911_120127\summary.json,377c69ab8e01ca7d0c11788bc6cce521feb2cb0cbebd50e0a8d2980a4ee343e7,98
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c12,12,done,MEASURED,2020,85,22995.009999999987,463.8700000000001,4876.15,-2319.74,D:\QM\reports\work_items\9f72cf2e-6b3f-50c0-9657-04142105e483\QM5_41405\20260911_120427\raw\run_01\report.htm,0a4d30b37de6aa294fe758bccb14f8c3df1b25051a474ea2f57778fc032ca486,18355.92,20675.27,3.7644289039508627,D:\QM\reports\work_items\9f72cf2e-6b3f-50c0-9657-04142105e483\QM5_41405\20260911_120427\summary.json,005c2e5ee8a16d70ff2b02af831f2573270779cb10ede1e42bb1ebbf3313a78f,85
