symbol,fix_code,era,prefix_window_min,threshold_atr,holding_min,broker_hour,in_session_band,n_anchors,n_trigger,r_base_atr
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,45,11,0,99,72,-0.07720523929
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,45,15,1,1382,872,0.03171307158
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,45,16,1,95,72,-0.1313460507
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,45,20,1,1401,706,-0.03118677375
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,45,21,1,1494,663,0.004933332178
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,45,22,0,1492,608,0.03740682147
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,45,23,0,1263,546,0.1147879517
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,60,9,0,1535,1008,0.0724021807
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,60,10,0,1539,1098,0.06782785289
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,60,11,0,99,72,-0.08671452365
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,60,15,1,1382,872,0.01682927821
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,60,16,1,95,72,-0.000357153127
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,60,20,1,1401,706,-0.03920065844
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,60,21,1,1494,663,0.02030142324
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,60,22,0,1492,608,0.03081768161
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,60,23,0,1263,546,0.1208455482
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,15,9,0,1535,784,0.0134161603
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,15,10,0,1539,903,0.03822922394
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,15,11,0,99,61,-0.08930054508
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,15,15,1,1382,667,0.003732193283
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,15,16,1,95,65,-0.153674415
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,15,20,1,1401,443,0.002038311165
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,15,21,1,1494,408,0.005233820225
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,15,22,0,1492,349,0.01198835801
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,15,23,0,1263,338,0.1039327693
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,30,9,0,1535,784,0.000872103114
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,30,10,0,1539,903,0.09596273781
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,30,11,0,99,61,-0.1477356575
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,30,15,1,1382,667,0.004886856445
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,30,16,1,95,65,-0.02279541455
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,30,20,1,1401,443,-0.01259217201
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,30,21,1,1494,408,0.01688791586
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,30,22,0,1492,349,0.01573828883
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,30,23,0,1263,338,0.1520661089
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,45,9,0,1535,784,0.01434932856
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,45,10,0,1539,903,0.09181832421
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,45,11,0,99,61,-0.06883295331
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,45,15,1,1382,667,0.008295295513
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,45,16,1,95,65,-0.06696240765
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,45,20,1,1401,443,-0.01832252502
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,45,21,1,1494,408,0.03176841798
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,45,22,0,1492,349,0.01865144946
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,45,23,0,1263,338,0.1364548469
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,60,9,0,1535,784,0.05048664602
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,60,10,0,1539,903,0.09216487622
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,60,11,0,99,61,-0.05984189952
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,60,15,1,1382,667,-0.01739622415
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,60,16,1,95,65,0.02028650403
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,60,20,1,1401,443,-0.03378939391
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,60,21,1,1494,408,0.05962131656
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,60,22,0,1492,349,0.007718865945
XAUUSD.DWX,LDN_PM_1500,IS,60,0.6,60,23,0,1263,338,0.1235362993
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,15,9,0,1535,602,0.02164582475
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,15,10,0,1539,732,0.05130020125
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,15,11,0,99,43,-0.1463203895
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,15,15,1,1382,466,0.009860707015
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,15,16,1,95,55,-0.1022579671
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,15,20,1,1401,275,0.03655609266
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,15,21,1,1494,238,-0.01503227125
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,15,22,0,1492,223,0.007011363365
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,15,23,0,1263,202,0.153638396
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,30,9,0,1535,602,-0.005562304562
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,30,10,0,1539,732,0.122364822
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,30,11,0,99,43,-0.1694250107
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,30,15,1,1382,466,-0.002536506207
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,30,16,1,95,55,-0.03600312864
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,30,20,1,1401,275,0.01793418591
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,30,21,1,1494,238,-0.01118981395
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,30,22,0,1492,223,0.003503736314
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,30,23,0,1263,202,0.2180969731
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,45,9,0,1535,602,0.01859349833
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,45,10,0,1539,732,0.1208658807
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,45,11,0,99,43,-0.07905315173
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,45,15,1,1382,466,0.04673185732
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,45,16,1,95,55,-0.1520734737
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,45,20,1,1401,275,0.008811459443
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,45,21,1,1494,238,0.005559045234
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,45,22,0,1492,223,-0.02099058095
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,45,23,0,1263,202,0.1953702387
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,60,9,0,1535,602,0.05396645563
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,60,10,0,1539,732,0.1171375475
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,60,11,0,99,43,-0.05600425668
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,60,15,1,1382,466,0.06650593403
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,60,16,1,95,55,-0.09965510455
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,60,20,1,1401,275,0.008279996899
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,60,21,1,1494,238,0.03754720924
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,60,22,0,1492,223,-0.05308789571
XAUUSD.DWX,LDN_PM_1500,IS,60,0.8,60,23,0,1263,202,0.1830205265
