weekend_id,symbol,era,friday_close_utc,sunday_open_utc,friday_close,sunday_open,gap_raw,gap_pips,gap_dir,trade_side,atr_d1,gap_size_atr,high_5d,low_5d,range_5d,range_pos,range_bucket,is_conditioned,triggered,filled_by_timestop,filled_full_week,fill_time_utc,fill_elapsed_min,exit_reason,exit_time_utc,exit_price,mae_pips,mae_bp,gross_pnl_pips,gross_pnl_bp,spread_pips,net_pnl_pips,net_pnl_bp
2022-08-05_2022-08-07,AUDUSD.DWX,IS,2022-08-05T20:50:00Z,2022-08-07T21:05:00Z,0.69104,0.69035,-0.00069,-6.9,-1,LONG,0.00846,0.0815,0.70468,0.68697,0.01771,0.2298,LOWER_THIRD,0,0,1,1,2022-08-07T21:30:00Z,25,FILL,2022-08-07T21:30:00Z,0.69104,1.8,2.61,6.9,9.99,0.8,6.1,8.84
2022-08-12_2022-08-14,AUDUSD.DWX,IS,2022-08-12T20:50:00Z,2022-08-14T21:05:00Z,0.7122,0.71125,-0.00095,-9.5,-1,LONG,0.00858,0.1107,0.71367,0.68976,0.02391,0.9385,UPPER_THIRD,1,0,1,1,2022-08-14T22:00:00Z,55,FILL,2022-08-14T22:00:00Z,0.7122,2.4,3.37,9.5,13.36,0.8,8.7,12.23
2022-08-19_2022-08-21,AUDUSD.DWX,IS,2022-08-19T20:50:00Z,2022-08-21T21:05:00Z,0.68727,0.68631,-0.00096,-9.6,-1,LONG,0.00851,0.1128,0.71248,0.68589,0.02659,0.0519,LOWER_THIRD,0,0,1,1,2022-08-21T21:10:00Z,5,FILL,2022-08-21T21:10:00Z,0.68727,0.3,0.44,9.6,13.99,0.8,8.8,12.82
2022-08-26_2022-08-28,AUDUSD.DWX,IS,2022-08-26T20:50:00Z,2022-08-28T21:05:00Z,0.68904,0.68765,-0.00139,-13.9,-1,LONG,0.00834,0.1666,0.7009,0.68559,0.01531,0.2253,LOWER_THIRD,0,0,0,1,2022-08-29T12:25:00Z,920,STOP,2022-08-28T23:25:00Z,0.68626,15.5,22.54,-13.9,-20.21,0.8,-14.7,-21.38
2022-09-02_2022-09-04,AUDUSD.DWX,IS,2022-09-02T20:50:00Z,2022-09-04T21:05:00Z,0.68071,0.67797,-0.00274,-27.4,-1,LONG,0.0082,0.334,0.69561,0.67709,0.01852,0.1955,LOWER_THIRD,0,1,0,1,2022-09-05T22:10:00Z,1505,TIMESTOP,2022-09-05T12:00:00Z,0.67911,7.2,10.62,11.4,16.81,0.8,10.6,15.63
2022-09-09_2022-09-11,AUDUSD.DWX,IS,2022-09-09T20:50:00Z,2022-09-11T21:05:00Z,0.68456,0.68344,-0.00112,-11.2,-1,LONG,0.00849,0.1319,0.6877,0.66988,0.01782,0.8238,UPPER_THIRD,1,0,1,1,2022-09-11T22:00:00Z,55,FILL,2022-09-11T22:00:00Z,0.68456,5.8,8.49,11.2,16.39,0.8,10.4,15.22
2022-09-16_2022-09-18,AUDUSD.DWX,IS,2022-09-16T20:50:00Z,2022-09-18T21:05:00Z,0.67174,0.67139,-0.00035,-3.5,-1,LONG,0.00844,0.0415,0.69162,0.66698,0.02464,0.1932,LOWER_THIRD,0,0,0,1,2022-09-18T22:00:00Z,55,STOP,2022-09-18T22:00:00Z,0.67104,5.5,8.19,-3.5,-5.21,0.8,-4.3,-6.4
2022-09-23_2022-09-25,AUDUSD.DWX,IS,2022-09-23T20:50:00Z,2022-09-25T21:05:00Z,0.65285,0.65157,-0.00128,-12.8,-1,LONG,0.0091,0.1407,0.67471,0.65111,0.0236,0.0737,LOWER_THIRD,0,0,1,1,2022-09-25T22:15:00Z,70,FILL,2022-09-25T22:15:00Z,0.65285,6.3,9.67,12.8,19.64,0.8,12,18.42
2022-09-30_2022-10-02,AUDUSD.DWX,IS,2022-09-30T20:50:00Z,2022-10-02T21:05:00Z,0.63984,0.64012,0.00028,2.8,1,SHORT,0.01014,0.0276,0.65378,0.63629,0.01749,0.203,LOWER_THIRD,1,0,0,1,2022-10-06T16:10:00Z,5465,STOP,2022-10-02T21:05:00Z,0.6404,9.2,14.37,-2.8,-4.37,0.8,-3.6,-5.62
2022-10-07_2022-10-09,AUDUSD.DWX,IS,2022-10-07T20:50:00Z,2022-10-09T21:05:00Z,0.63604,0.63647,0.00043,4.3,1,SHORT,0.01103,0.039,0.65473,0.63541,0.01932,0.0326,LOWER_THIRD,1,0,1,1,2022-10-09T21:10:00Z,5,FILL,2022-10-09T21:10:00Z,0.63604,0,0,4.3,6.76,0.8,3.5,5.5
2022-10-14_2022-10-16,AUDUSD.DWX,IS,2022-10-14T20:50:00Z,2022-10-16T21:05:00Z,0.62031,0.62057,0.00026,2.6,1,SHORT,0.01154,0.0225,0.63799,0.617,0.02099,0.1577,LOWER_THIRD,1,0,0,1,2022-10-16T21:35:00Z,30,STOP,2022-10-16T21:10:00Z,0.62083,2.9,4.67,-2.6,-4.19,0.8,-3.4,-5.48
2022-10-21_2022-10-23,AUDUSD.DWX,IS,2022-10-21T20:50:00Z,2022-10-23T21:05:00Z,0.63794,0.63978,0.00184,18.4,1,SHORT,0.01121,0.1641,0.63925,0.62026,0.01899,0.931,UPPER_THIRD,0,0,1,1,2022-10-23T22:10:00Z,65,FILL,2022-10-23T22:10:00Z,0.63794,13,20.32,18.4,28.76,0.8,17.6,27.51
2022-10-28_2022-10-30,AUDUSD.DWX,IS,2022-10-28T20:50:00Z,2022-10-30T21:05:00Z,0.64115,0.64,-0.00115,-11.5,-1,LONG,0.0115,0.1,0.65219,0.62721,0.02498,0.558,MIDDLE_THIRD,0,0,1,1,2022-10-31T00:45:00Z,220,FILL,2022-10-31T00:45:00Z,0.64115,4.5,7.03,11.5,17.97,0.8,10.7,16.72
2022-11-04_2022-11-06,AUDUSD.DWX,IS,2022-11-04T20:50:00Z,2022-11-06T22:05:00Z,0.64716,0.64232,-0.00484,-48.4,-1,LONG,0.01163,0.4161,0.64923,0.6272,0.02203,0.906,UPPER_THIRD,1,1,1,1,2022-11-07T09:05:00Z,660,FILL,2022-11-07T09:05:00Z,0.64716,16.8,26.16,48.4,75.35,0.8,47.6,74.11
2022-11-11_2022-11-13,AUDUSD.DWX,IS,2022-11-11T20:55:00Z,2022-11-13T22:05:00Z,0.67085,0.67,-0.00085,-8.5,-1,LONG,0.01225,0.0694,0.67169,0.63864,0.03305,0.9746,UPPER_THIRD,1,0,0,1,2022-11-14T01:15:00Z,190,STOP,2022-11-13T22:10:00Z,0.66915,8.8,13.13,-8.5,-12.69,0.8,-9.3,-13.88
2022-11-18_2022-11-20,AUDUSD.DWX,IS,2022-11-18T21:50:00Z,2022-11-20T22:05:00Z,0.66687,0.66661,-0.00026,-2.6,-1,LONG,0.01174,0.0221,0.67977,0.6634,0.01637,0.212,LOWER_THIRD,0,0,0,1,2022-11-20T22:25:00Z,20,STOP,2022-11-20T22:25:00Z,0.66635,4.8,7.2,-2.6,-3.9,0.8,-3.4,-5.1
2022-11-25_2022-11-27,AUDUSD.DWX,IS,2022-11-25T21:50:00Z,2022-11-27T22:05:00Z,0.67463,0.67201,-0.00262,-26.2,-1,LONG,0.01,0.262,0.6781,0.65847,0.01963,0.8232,UPPER_THIRD,1,0,0,1,2022-11-29T10:50:00Z,2205,STOP,2022-11-28T01:15:00Z,0.66939,29.9,44.49,-26.2,-38.99,0.8,-27,-40.18
2022-12-02_2022-12-04,AUDUSD.DWX,IS,2022-12-02T21:50:00Z,2022-12-04T22:05:00Z,0.67932,0.67914,-0.00018,-1.8,-1,LONG,0.00887,0.0203,0.68447,0.66402,0.02045,0.7482,UPPER_THIRD,1,0,0,1,2022-12-04T22:40:00Z,35,STOP,2022-12-04T22:10:00Z,0.67896,12.6,18.55,-1.8,-2.65,0.8,-2.6,-3.83
2022-12-09_2022-12-11,AUDUSD.DWX,IS,2022-12-09T21:50:00Z,2022-12-11T22:05:00Z,0.67964,0.6787,-0.00094,-9.4,-1,LONG,0.00876,0.1073,0.68508,0.66688,0.0182,0.7011,UPPER_THIRD,1,0,1,1,2022-12-11T22:10:00Z,5,FILL,2022-12-11T22:10:00Z,0.67964,1.1,1.62,9.4,13.85,0.8,8.6,12.67
2022-12-16_2022-12-18,AUDUSD.DWX,IS,2022-12-16T21:50:00Z,2022-12-18T22:05:00Z,0.66868,0.67009,0.00141,14.1,1,SHORT,0.01,0.141,0.68932,0.66751,0.02181,0.0536,LOWER_THIRD,1,0,1,1,2022-12-18T23:45:00Z,100,FILL,2022-12-18T23:45:00Z,0.66868,10.9,16.27,14.1,21.04,0.8,13.3,19.85
2022-12-23_2022-12-25,AUDUSD.DWX,IS,2022-12-23T21:55:00Z,2022-12-25T22:05:00Z,0.67152,0.66932,-0.0022,-22,-1,LONG,0.00899,0.2449,0.67672,0.66291,0.01381,0.6235,MIDDLE_THIRD,0,0,1,1,2022-12-25T23:00:00Z,55,FILL,2022-12-25T23:00:00Z,0.67152,2.7,4.03,22,32.87,0.8,21.2,31.67
2022-12-30_2023-01-01,AUDUSD.DWX,IS,2022-12-30T21:50:00Z,2023-01-01T22:30:00Z,0.68157,0.67953,-0.00204,-20.4,-1,LONG,0.00879,0.232,0.6821,0.66783,0.01427,0.9629,UPPER_THIRD,1,0,1,1,2023-01-01T22:55:00Z,25,FILL,2023-01-01T22:55:00Z,0.68157,3.1,4.56,20.4,30.02,0.8,19.6,28.84
2023-01-06_2023-01-08,AUDUSD.DWX,IS,2023-01-06T21:50:00Z,2023-01-08T22:05:00Z,0.68755,0.68773,0.00018,1.8,1,SHORT,0.00945,0.019,0.68868,0.66879,0.01989,0.9432,UPPER_THIRD,0,0,1,1,2023-01-08T22:35:00Z,30,FILL,2023-01-08T22:35:00Z,0.68755,1.3,1.89,1.8,2.62,0.8,1,1.45
2023-01-13_2023-01-15,AUDUSD.DWX,IS,2023-01-13T21:50:00Z,2023-01-15T22:05:00Z,0.69748,0.69684,-0.00064,-6.4,-1,LONG,0.0092,0.0696,0.6994,0.68596,0.01344,0.8571,UPPER_THIRD,1,0,1,1,2023-01-15T22:50:00Z,45,FILL,2023-01-15T22:50:00Z,0.69748,0,0,6.4,9.18,0.8,5.6,8.04
2023-01-20_2023-01-22,AUDUSD.DWX,IS,2023-01-20T21:50:00Z,2023-01-22T22:05:00Z,0.69678,0.69646,-0.00032,-3.2,-1,LONG,0.00995,0.0322,0.70633,0.68717,0.01916,0.5016,MIDDLE_THIRD,0,0,1,1,2023-01-22T22:05:00Z,0,FILL,2023-01-22T22:05:00Z,0.69678,0,0,3.2,4.59,0.8,2.4,3.45
2023-01-27_2023-01-29,AUDUSD.DWX,IS,2023-01-27T21:50:00Z,2023-01-29T22:05:00Z,0.71083,0.70978,-0.00105,-10.5,-1,LONG,0.00771,0.1361,0.71424,0.69555,0.01869,0.8175,UPPER_THIRD,1,0,1,1,2023-01-29T23:50:00Z,105,FILL,2023-01-29T23:50:00Z,0.71083,4.9,6.9,10.5,14.79,0.8,9.7,13.67
2023-02-03_2023-02-05,AUDUSD.DWX,IS,2023-02-03T21:55:00Z,2023-02-05T22:05:00Z,0.69216,0.68962,-0.00254,-25.4,-1,LONG,0.00857,0.2963,0.71576,0.69191,0.02385,0.0105,LOWER_THIRD,0,0,1,1,2023-02-05T23:05:00Z,60,FILL,2023-02-05T23:05:00Z,0.69216,0.3,0.44,25.4,36.83,0.8,24.6,35.67
2023-02-10_2023-02-12,AUDUSD.DWX,IS,2023-02-10T21:50:00Z,2023-02-12T22:05:00Z,0.69193,0.69183,-0.0001,-1,-1,LONG,0.00854,0.0117,0.70112,0.68556,0.01556,0.4094,MIDDLE_THIRD,0,0,1,1,2023-02-12T22:05:00Z,0,FILL,2023-02-12T22:05:00Z,0.69193,0.6,0.87,1,1.45,0.8,0.2,0.29
2023-02-17_2023-02-19,AUDUSD.DWX,IS,2023-02-17T21:50:00Z,2023-02-19T22:05:00Z,0.68776,0.68692,-0.00084,-8.4,-1,LONG,0.00959,0.0876,0.70299,0.68117,0.02182,0.302,LOWER_THIRD,0,0,1,1,2023-02-20T01:20:00Z,195,FILL,2023-02-20T01:20:00Z,0.68776,6.7,9.75,8.4,12.23,0.8,7.6,11.06
2023-02-24_2023-02-26,AUDUSD.DWX,IS,2023-02-24T21:50:00Z,2023-02-26T22:05:00Z,0.67248,0.67266,0.00018,1.8,1,SHORT,0.00841,0.0214,0.69204,0.67185,0.02019,0.0312,LOWER_THIRD,1,0,0,1,2023-02-26T22:05:00Z,0,STOP,2023-02-26T22:05:00Z,0.67284,4.3,6.39,-1.8,-2.68,0.8,-2.6,-3.87
2023-03-03_2023-03-05,AUDUSD.DWX,IS,2023-03-03T21:50:00Z,2023-03-05T22:05:00Z,0.6768,0.67517,-0.00163,-16.3,-1,LONG,0.00764,0.2133,0.67834,0.66951,0.00883,0.8256,UPPER_THIRD,1,0,1,1,2023-03-06T02:55:00Z,290,FILL,2023-03-06T02:55:00Z,0.6768,10.6,15.7,16.3,24.14,0.8,15.5,22.96
2023-03-10_2023-03-12,AUDUSD.DWX,IS,2023-03-10T21:50:00Z,2023-03-12T21:15:00Z,0.65816,0.66055,0.00239,23.9,1,SHORT,0.00735,0.3251,0.67694,0.65639,0.02055,0.0861,LOWER_THIRD,1,1,0,0,,,STOP,2023-03-12T22:40:00Z,0.66294,24,36.33,-23.9,-36.18,0.8,-24.7,-37.39
2023-03-17_2023-03-19,AUDUSD.DWX,IS,2023-03-17T20:50:00Z,2023-03-19T21:05:00Z,0.66986,0.67151,0.00165,16.5,1,SHORT,0.00815,0.2025,0.67249,0.65899,0.0135,0.8052,UPPER_THIRD,0,0,1,1,2023-03-19T21:25:00Z,20,FILL,2023-03-19T21:25:00Z,0.66986,1.4,2.08,16.5,24.57,0.8,15.7,23.38
2023-03-24_2023-03-26,AUDUSD.DWX,IS,2023-03-24T20:50:00Z,2023-03-26T21:05:00Z,0.66435,0.66509,0.00074,7.4,1,SHORT,0.00879,0.0841,0.6759,0.66249,0.01341,0.1387,LOWER_THIRD,1,0,1,1,2023-03-26T21:55:00Z,50,FILL,2023-03-26T21:55:00Z,0.66435,1.9,2.86,7.4,11.13,0.8,6.6,9.92
2023-03-31_2023-04-02,AUDUSD.DWX,IS,2023-03-31T20:55:00Z,2023-04-02T21:05:00Z,0.66857,0.66854,-3e-05,-0.3,-1,LONG,0.00717,0.0042,0.67377,0.66338,0.01039,0.4995,MIDDLE_THIRD,0,0,0,1,2023-04-02T21:10:00Z,5,STOP,2023-04-02T21:05:00Z,0.66851,6.6,9.87,-0.3,-0.45,0.8,-1.1,-1.65
2023-04-07_2023-04-09,AUDUSD.DWX,IS,2023-04-07T20:50:00Z,2023-04-09T21:05:00Z,0.66613,0.66529,-0.00084,-8.4,-1,LONG,0.00746,0.1126,0.67932,0.66411,0.01521,0.1328,LOWER_THIRD,0,0,1,1,2023-04-09T21:05:00Z,0,FILL,2023-04-09T21:05:00Z,0.66613,0.9,1.35,8.4,12.63,0.8,7.6,11.42
2023-04-14_2023-04-16,AUDUSD.DWX,IS,2023-04-14T20:50:00Z,2023-04-16T21:05:00Z,0.67097,0.66986,-0.00111,-11.1,-1,LONG,0.00778,0.1426,0.68057,0.66192,0.01865,0.4853,MIDDLE_THIRD,0,0,1,1,2023-04-17T00:20:00Z,195,FILL,2023-04-17T00:20:00Z,0.67097,1.2,1.79,11.1,16.57,0.8,10.3,15.38
2023-04-21_2023-04-23,AUDUSD.DWX,IS,2023-04-21T20:50:00Z,2023-04-23T21:05:00Z,0.66927,0.66929,2e-05,0.2,1,SHORT,0.00713,0.0028,0.67714,0.66777,0.00937,0.1601,LOWER_THIRD,1,0,0,1,2023-04-23T22:00:00Z,55,STOP,2023-04-23T21:05:00Z,0.66931,1,1.49,-0.2,-0.3,0.8,-1,-1.49
2023-04-28_2023-04-30,AUDUSD.DWX,IS,2023-04-28T20:50:00Z,2023-04-30T21:05:00Z,0.66151,0.66118,-0.00033,-3.3,-1,LONG,0.00656,0.0503,0.67056,0.65736,0.0132,0.3144,LOWER_THIRD,0,0,1,1,2023-04-30T21:10:00Z,5,FILL,2023-04-30T21:10:00Z,0.66151,2,3.02,3.3,4.99,0.8,2.5,3.78
2023-05-05_2023-05-07,AUDUSD.DWX,IS,2023-05-05T20:55:00Z,2023-05-07T21:05:00Z,0.67529,0.67502,-0.00027,-2.7,-1,LONG,0.00625,0.0432,0.67569,0.66072,0.01497,0.9733,UPPER_THIRD,1,0,0,1,2023-05-07T21:30:00Z,25,STOP,2023-05-07T21:30:00Z,0.67475,2.8,4.15,-2.7,-4,0.8,-3.5,-5.19
2023-05-12_2023-05-14,AUDUSD.DWX,IS,2023-05-12T20:50:00Z,2023-05-14T21:05:00Z,0.66414,0.66441,0.00027,2.7,1,SHORT,0.00677,0.0399,0.68179,0.6636,0.01819,0.0297,LOWER_THIRD,1,0,0,1,2023-05-17T05:35:00Z,3390,STOP,2023-05-14T21:05:00Z,0.66468,3.6,5.42,-2.7,-4.06,0.8,-3.5,-5.27
2023-05-19_2023-05-21,AUDUSD.DWX,IS,2023-05-19T20:50:00Z,2023-05-21T21:05:00Z,0.66497,0.66447,-0.0005,-5,-1,LONG,0.00669,0.0747,0.67097,0.66048,0.01049,0.428,MIDDLE_THIRD,0,0,1,1,2023-05-21T21:55:00Z,50,FILL,2023-05-21T21:55:00Z,0.66497,1.5,2.26,5,7.52,0.8,4.2,6.32
2023-05-26_2023-05-28,AUDUSD.DWX,IS,2023-05-26T20:50:00Z,2023-05-28T21:05:00Z,0.65177,0.65191,0.00014,1.4,1,SHORT,0.00622,0.0225,0.66676,0.64903,0.01773,0.1545,LOWER_THIRD,1,0,0,1,2023-05-30T03:20:00Z,1815,STOP,2023-05-28T21:05:00Z,0.65205,2,3.07,-1.4,-2.15,0.8,-2.2,-3.37
2023-06-02_2023-06-04,AUDUSD.DWX,IS,2023-06-02T20:50:00Z,2023-06-04T21:05:00Z,0.66048,0.66029,-0.00019,-1.9,-1,LONG,0.00612,0.0311,0.66387,0.64581,0.01806,0.8123,UPPER_THIRD,1,0,0,1,2023-06-04T22:20:00Z,75,STOP,2023-06-04T21:10:00Z,0.6601,2.1,3.18,-1.9,-2.88,0.8,-2.7,-4.09
2023-06-09_2023-06-11,AUDUSD.DWX,IS,2023-06-09T20:50:00Z,2023-06-11T21:05:00Z,0.67423,0.67325,-0.00098,-9.8,-1,LONG,0.00657,0.1491,0.67508,0.65793,0.01715,0.9504,UPPER_THIRD,1,0,1,1,2023-06-11T22:00:00Z,55,FILL,2023-06-11T22:00:00Z,0.67423,0,0,9.8,14.56,0.8,9,13.37
2023-06-16_2023-06-18,AUDUSD.DWX,IS,2023-06-16T20:50:00Z,2023-06-18T21:05:00Z,0.68748,0.68781,0.00033,3.3,1,SHORT,0.00718,0.0459,0.68998,0.67313,0.01685,0.8516,UPPER_THIRD,0,0,1,1,2023-06-18T21:10:00Z,5,FILL,2023-06-18T21:10:00Z,0.68748,0,0,3.3,4.8,0.8,2.5,3.63
2023-06-23_2023-06-25,AUDUSD.DWX,IS,2023-06-23T20:50:00Z,2023-06-25T21:05:00Z,0.66754,0.66767,0.00013,1.3,1,SHORT,0.00728,0.0179,0.68826,0.66629,0.02197,0.0569,LOWER_THIRD,1,0,0,1,2023-06-25T21:35:00Z,30,STOP,2023-06-25T21:05:00Z,0.6678,2,3,-1.3,-1.95,0.8,-2.1,-3.15
2023-06-30_2023-07-02,AUDUSD.DWX,IS,2023-06-30T20:50:00Z,2023-07-02T21:05:00Z,0.66594,0.66601,7e-05,0.7,1,SHORT,0.00705,0.0099,0.67207,0.65951,0.01256,0.5119,MIDDLE_THIRD,0,0,1,1,2023-07-02T21:15:00Z,10,FILL,2023-07-02T21:15:00Z,0.66594,0,0,0.7,1.05,0.8,-0.1,-0.15
2023-07-07_2023-07-09,AUDUSD.DWX,IS,2023-07-07T20:50:00Z,2023-07-09T21:05:00Z,0.66898,0.66794,-0.00104,-10.4,-1,LONG,0.00683,0.1523,0.67052,0.6599,0.01062,0.855,UPPER_THIRD,1,0,1,1,2023-07-09T21:45:00Z,40,FILL,2023-07-09T21:45:00Z,0.66898,0,0,10.4,15.57,0.8,9.6,14.37
2023-07-14_2023-07-16,AUDUSD.DWX,IS,2023-07-14T20:50:00Z,2023-07-16T21:05:00Z,0.68374,0.68322,-0.00052,-5.2,-1,LONG,0.00723,0.0719,0.68949,0.66235,0.02714,0.7881,UPPER_THIRD,1,0,1,1,2023-07-16T21:20:00Z,15,FILL,2023-07-16T21:20:00Z,0.68374,1.3,1.9,5.2,7.61,0.8,4.4,6.44
2023-07-21_2023-07-23,AUDUSD.DWX,IS,2023-07-21T20:50:00Z,2023-07-23T21:05:00Z,0.67301,0.67289,-0.00012,-1.2,-1,LONG,0.00729,0.0165,0.68465,0.67223,0.01242,0.0628,LOWER_THIRD,0,0,1,1,2023-07-23T21:10:00Z,5,FILL,2023-07-23T21:10:00Z,0.67301,0.8,1.19,1.2,1.78,0.8,0.4,0.59
2023-07-28_2023-07-30,AUDUSD.DWX,IS,2023-07-28T20:50:00Z,2023-07-30T21:05:00Z,0.66468,0.66419,-0.00049,-4.9,-1,LONG,0.00753,0.0651,0.6821,0.66225,0.01985,0.1224,LOWER_THIRD,0,0,1,1,2023-07-30T21:05:00Z,0,FILL,2023-07-30T21:05:00Z,0.66468,0,0,4.9,7.38,0.8,4.1,6.17
2023-08-04_2023-08-06,AUDUSD.DWX,IS,2023-08-04T20:50:00Z,2023-08-06T21:05:00Z,0.65686,0.65695,9e-05,0.9,1,SHORT,0.0079,0.0114,0.67393,0.6514,0.02253,0.2423,LOWER_THIRD,1,0,0,1,2023-08-06T23:30:00Z,145,STOP,2023-08-06T21:35:00Z,0.65704,1.1,1.67,-0.9,-1.37,0.8,-1.7,-2.59
2023-08-11_2023-08-13,AUDUSD.DWX,IS,2023-08-11T20:50:00Z,2023-08-13T21:05:00Z,0.64943,0.64947,4e-05,0.4,1,SHORT,0.00795,0.005,0.66165,0.64859,0.01306,0.0643,LOWER_THIRD,1,0,0,1,2023-08-13T21:05:00Z,0,STOP,2023-08-13T21:05:00Z,0.64951,0.4,0.62,-0.4,-0.62,0.8,-1.2,-1.85
2023-08-18_2023-08-20,AUDUSD.DWX,IS,2023-08-18T20:50:00Z,2023-08-20T21:05:00Z,0.6404,0.64052,0.00012,1.2,1,SHORT,0.00705,0.017,0.65215,0.63645,0.0157,0.2516,LOWER_THIRD,1,0,0,1,2023-08-20T21:30:00Z,25,STOP,2023-08-20T21:05:00Z,0.64064,1.5,2.34,-1.2,-1.87,0.8,-2,-3.12
2023-08-25_2023-08-27,AUDUSD.DWX,IS,2023-08-25T20:50:00Z,2023-08-27T21:05:00Z,0.64032,0.64044,0.00012,1.2,1,SHORT,0.0064,0.0188,0.6488,0.63801,0.01079,0.2141,LOWER_THIRD,1,0,0,1,2023-08-28T10:05:00Z,780,STOP,2023-08-27T21:15:00Z,0.64056,3.6,5.62,-1.2,-1.87,0.8,-2,-3.12
2023-09-01_2023-09-03,AUDUSD.DWX,IS,2023-09-01T20:50:00Z,2023-09-03T21:05:00Z,0.64489,0.64415,-0.00074,-7.4,-1,LONG,0.00638,0.1161,0.65219,0.64011,0.01208,0.3957,MIDDLE_THIRD,0,0,1,1,2023-09-03T21:40:00Z,35,FILL,2023-09-03T21:40:00Z,0.64489,0.6,0.93,7.4,11.49,0.8,6.6,10.25
2023-09-08_2023-09-10,AUDUSD.DWX,IS,2023-09-08T20:50:00Z,2023-09-10T21:05:00Z,0.63765,0.63832,0.00067,6.7,1,SHORT,0.00616,0.1088,0.64803,0.63571,0.01232,0.1575,LOWER_THIRD,1,0,1,1,2023-09-10T21:10:00Z,5,FILL,2023-09-10T21:10:00Z,0.63765,1.8,2.82,6.7,10.5,0.8,5.9,9.24
2023-09-15_2023-09-17,AUDUSD.DWX,IS,2023-09-15T20:50:00Z,2023-09-17T21:05:00Z,0.6431,0.64329,0.00019,1.9,1,SHORT,0.00587,0.0324,0.64733,0.63718,0.01015,0.5833,MIDDLE_THIRD,0,0,0,1,2023-09-17T21:35:00Z,30,STOP,2023-09-17T21:30:00Z,0.64348,2.9,4.51,-1.9,-2.95,0.8,-2.7,-4.2
2023-09-22_2023-09-24,AUDUSD.DWX,IS,2023-09-22T20:50:00Z,2023-09-24T21:05:00Z,0.64398,0.64403,5e-05,0.5,1,SHORT,0.00551,0.0091,0.6511,0.63853,0.01257,0.4336,MIDDLE_THIRD,0,0,0,1,2023-09-24T21:05:00Z,0,STOP,2023-09-24T21:05:00Z,0.64408,0.6,0.93,-0.5,-0.78,0.8,-1.3,-2.02
2023-09-29_2023-10-01,AUDUSD.DWX,IS,2023-09-29T20:50:00Z,2023-10-01T21:05:00Z,0.6434,0.6422,-0.0012,-12,-1,LONG,0.00571,0.2102,0.65008,0.63311,0.01697,0.6064,MIDDLE_THIRD,0,0,1,1,2023-10-01T22:00:00Z,55,FILL,2023-10-01T22:00:00Z,0.6434,0,0,12,18.69,0.8,11.2,17.44
2023-10-06_2023-10-08,AUDUSD.DWX,IS,2023-10-06T20:50:00Z,2023-10-08T21:05:00Z,0.63834,0.63574,-0.0026,-26,-1,LONG,0.00682,0.3814,0.64449,0.62854,0.01595,0.6144,MIDDLE_THIRD,0,1,0,1,2023-10-09T14:15:00Z,1030,TIMESTOP,2023-10-09T12:00:00Z,0.63609,14.8,23.28,3.5,5.51,0.8,2.7,4.25
2023-10-13_2023-10-15,AUDUSD.DWX,IS,2023-10-13T20:50:00Z,2023-10-15T21:05:00Z,0.6296,0.63006,0.00046,4.6,1,SHORT,0.00722,0.0638,0.64451,0.62862,0.01589,0.0617,LOWER_THIRD,1,0,0,1,2023-10-19T02:15:00Z,4630,STOP,2023-10-15T22:05:00Z,0.63052,4.7,7.46,-4.6,-7.3,0.8,-5.4,-8.57
2023-10-20_2023-10-22,AUDUSD.DWX,IS,2023-10-20T20:50:00Z,2023-10-22T21:05:00Z,0.63127,0.63125,-2e-05,-0.2,-1,LONG,0.00632,0.0032,0.63931,0.62958,0.00973,0.1737,LOWER_THIRD,0,0,1,1,2023-10-22T21:05:00Z,0,FILL,2023-10-22T21:05:00Z,0.63127,0,0,0.2,0.32,0.8,-0.6,-0.95
2023-10-27_2023-10-29,AUDUSD.DWX,IS,2023-10-27T20:50:00Z,2023-10-29T21:05:00Z,0.63329,0.63327,-2e-05,-0.2,-1,LONG,0.006,0.0033,0.63995,0.62701,0.01294,0.4853,MIDDLE_THIRD,0,0,0,1,2023-10-29T21:05:00Z,0,STOP,2023-10-29T21:05:00Z,0.63325,0.9,1.42,-0.2,-0.32,0.8,-1,-1.58
2023-11-03_2023-11-05,AUDUSD.DWX,IS,2023-11-03T20:50:00Z,2023-11-05T22:05:00Z,0.65115,0.65054,-0.00061,-6.1,-1,LONG,0.0063,0.0969,0.65181,0.63143,0.02038,0.9676,UPPER_THIRD,1,0,1,1,2023-11-05T23:05:00Z,60,FILL,2023-11-05T23:05:00Z,0.65115,1,1.54,6.1,9.38,0.8,5.3,8.15
2023-11-10_2023-11-12,AUDUSD.DWX,IS,2023-11-10T21:50:00Z,2023-11-12T22:05:00Z,0.63598,0.63537,-0.00061,-6.1,-1,LONG,0.00641,0.0952,0.65226,0.63384,0.01842,0.1162,LOWER_THIRD,0,0,1,1,2023-11-12T22:20:00Z,15,FILL,2023-11-12T22:20:00Z,0.63598,2.3,3.62,6.1,9.6,0.8,5.3,8.34
2023-11-17_2023-11-19,AUDUSD.DWX,IS,2023-11-17T21:50:00Z,2023-11-19T22:05:00Z,0.65145,0.65047,-0.00098,-9.8,-1,LONG,0.00694,0.1412,0.6542,0.63507,0.01913,0.8562,UPPER_THIRD,1,0,1,1,2023-11-19T22:50:00Z,45,FILL,2023-11-19T22:50:00Z,0.65145,1,1.54,9.8,15.07,0.8,9,13.84
