ea_id,symbol,build_hash,setfile_hash,gate,phase,n,pass,econ_fail,infra,invalid,stale,other,valid
QM5_10049,GBPUSD.DWX,419c45aaba1a826dff350841fbe7db9af9e23c1822576e33f959babd7b368051,eba1b664f9fdb9fea89f36aa52fba86ff4f84ba3a4f50929ce4cdd57f8f37fcf,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10050,AUDCAD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,32fb0ff62bdd9911ef5552cdc30335cafc337407e2dc5cb0f80f4eb0b2097677,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,AUDCHF.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,4ad146e46f11ebd10e80d35523fe8720538de26727e116c68f846403b09c0881,Q02,Q02,1,0,0,1,0,0,0,0
QM5_10050,AUDJPY.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,eba41eb1611165a37fb8c951f3427bd9ee9bc09c15622498dd496cf0d803a022,Q02,Q02,1,0,0,1,0,0,0,0
QM5_10050,AUDNZD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,6f6b1d15a32d018d92fa490d4a4590e7def514b4ee58e76bb172d7eb9a0d5cef,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,AUDUSD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,90e8fe16018194657672202badd62b2df5c52a3ecab1e2f925f06a293dd872fc,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,CADCHF.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,ac324fbfeb0db63adf4e071b9f153b3b3bad6cb214cb20e4f44daecae4295e6d,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,CADJPY.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,2167d5dd17483120e1be8ecd037946312ace749dde0d08bef9ab36e84d1540cb,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,CHFJPY.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,a76d155a62bf3bf27cf8f6fb91ecb4d65cc92fe16c045161bb062f6d3a7637ff,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,EURAUD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,e98d44a7e4de20bad6478afbb230679bc75853ea31efca2bd03c7624475574c3,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,EURCAD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,627a7e05729370c28353e0f40d0c1fe07c6306aea13d4dfa8cca5b99356b0885,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,EURCHF.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,844da2c60b49dbefc6f21d8bf1a7c611427245dd88a69416aa23a76510a0f9f6,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,EURGBP.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,88369b7091093754d82747bbf405333e48305c0f476e91a3c04ec8a6f495a53e,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,EURJPY.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,f432de4371797546000703a0616c9ac8dafd9645f1d2192cee4fe5085b4c9a7a,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,EURNZD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,f3f0cb907a21a284f8fa7333a50ee619687190d61b7f4d3417ae104dc202c735,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,EURUSD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,7ce326b76304fe628414597ecdbf8af6723b5b6b4af0dc329ca90bf86aae4da9,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,GBPAUD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,08ca00ec29d5901fb2e56ff50b62fda0ace0b1f0906b72bec490466e42bff07d,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,GBPCAD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,bf449e7243d3b33c271a4eb92bb8ba647ba50e951cb2f94b8f4aeb38b4eaad24,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,GBPCHF.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,48fa839f443abc309b97c4ecb1ac64bdb755aeca5900564a010b7085732d293e,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,GBPJPY.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,561e48252c6637ef86f414b01392a66b67ae963908796048fad7480a4bc387b5,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,GBPNZD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,60b0f68dc92e39e69458ebb979b6583867e2464946964b583679263118a56d19,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,GDAXI.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,0b7c7aace8929eb36460e0dc3f14071def1b5495664ade9fc8dff5c17f08e450,Q02,Q02,1,0,0,1,0,0,0,0
QM5_10050,NZDCAD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,9ec6ee6c7e9d6c1d22e5e31549f4eac13e1f9d5a17b4bbd054412dc82d87ce4e,Q02,Q02,1,0,0,1,0,0,0,0
QM5_10050,NZDCHF.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,d55c98278dc7f587945a58def5a7ccab80da93a4239fd9eacbd542436aa21d58,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,NZDJPY.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,3974cb3c8c40c394be1f3dd1b0db8ba3db2b5eaa227cf09d5037963771e2c0ee,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,NZDUSD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,e17c610d6d41df5310d5dcb54405b3ae4af035ea640b7fd15743b6b5e4273ae0,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,SP500.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,3625b6851603bc1f04645a8b0fb905b811d7d5c27d5fb0c39cde4b6f1fe6831a,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,UK100.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,c26fa5ac1dad20019fa41200983cf3af5a10a073e02288faa4257977da1fb34c,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,USDCAD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,68c4d0fc91f035411dd9dba58163e7ae32d2b1b5f7f1a01d3028c4557b143caf,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,USDCHF.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,172f58d7a0cb08c583c4f4aac17b7105b7ba37000e00910552f25b3aa4b53120,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,USDJPY.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,808ed0f6d6aa352733d05eecd31480c7ca334732823c70ee13c321311715fd5d,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,WS30.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,aeb159e8148f17c3a72baebd977f8e55e7571592e1ae6b5a5e9fbcb4eb243723,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,XAGUSD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,1d41cb2f8ee96927ea2c18f930f3b81731632b1ee6cacf266787b1d0a195f407,Q02,Q02,1,0,0,1,0,0,0,0
QM5_10050,XNGUSD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,256dea7a7511394aca70f7fe90009b2a38ee584f13a3b39ddf1540e23e1b3863,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10050,XTIUSD.DWX,d11c8829932e8077b34a0ecb720b0ba37c9084e18e0afc1e2387beab6a039edf,e288f1240c6f6bece9135afd745af9e008a1f4a0342b766451466e48a2774393,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10061,SP500.DWX,b89038e3113b67871a01b77e8e25107add415bed0e3b5e00615bc44bdb2e3d2d,f4ea0f032d565e2840172d2290c123bec88f70faa765f0ebe2eaf253965b3e26,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10062,NDX.DWX,3537707407252bebd87de0fc26aa92cba3a32130c29af73b6b15415a82b39c46,bae6a7a0d583aee0813a7618476f6a8950297b986534bec8d9ce41c59d57ad32,Q02,Q02,1,0,0,1,0,0,0,0
QM5_10062,SP500.DWX,3537707407252bebd87de0fc26aa92cba3a32130c29af73b6b15415a82b39c46,8f275869e4c31fa6759e9b8930ebede17554a0473f52b1301c11f8e78cb6ca88,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10062,WS30.DWX,3537707407252bebd87de0fc26aa92cba3a32130c29af73b6b15415a82b39c46,77eb956128ec49fe732c1af8bd475a6fbe17e91fb9175dbe8f4417350e8e45b5,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10069,AUDUSD.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,279fcc6af94be3512fb4bbc769c62f408dff84a1d33ecbcc2c96258ea9856c13,Q02,Q02,2,0,0,0,1,0,1,0
QM5_10069,GBPUSD.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,d5426675d227a93cf6ac5e1f87e0ef00a00f46ee60fe2816bced2b73b3fe6657,Q04,Q04,1,0,1,0,0,0,0,0
QM5_10069,GDAXI.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,1a394b22ddb31ba91284bab4c1c9e79a011899b943e95a2c47f0b43b6e071bae,Q02,Q02,1,0,0,0,1,0,0,0
QM5_10069,NDX.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,30fbbc31eb586b791d58dabcb18d2b6066cc41e189885d6559bda3da9b7dea7d,Q02,Q02,1,0,0,0,1,0,0,0
QM5_10069,NZDUSD.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,af32fdcafe8ba6c95c7d4e0caad50cd8ef75a6b4ae5141f33861bf2d4985ab5a,Q02,Q02,2,0,0,0,1,0,1,0
QM5_10069,SP500.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,7ffe94710a89302e73391e0f9ec7acb4ba004b2a82b5ba7becd345349ae19dc5,Q02,Q02,1,0,0,0,1,0,0,0
QM5_10069,UK100.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,daa9d8ac939f449821b4ccc782dea183782f33c1f75f9997e9b463c91301121e,Q02,Q02,1,0,0,0,1,0,0,0
QM5_10069,USDCAD.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,a9034428588a7f0415111089749405ca5021665c06d4a2ac6e70f8f70806e095,Q02,Q02,2,0,0,0,1,0,1,0
QM5_10069,USDCHF.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,b140cca6fddfa792960bd930ab4bfd1833ec4ae3332987254d6a2cf4e81ad44a,Q02,Q02,2,0,0,0,1,0,1,0
QM5_10069,USDJPY.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,1b3048c6426e636fedb56f2c0714bd0df732daceba3cffcb831879cf51a5943c,Q04,Q04,1,1,0,0,0,0,0,1
QM5_10069,USDJPY.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,814140cf4e7e00e9d4e56725c7549d74e5aea931d94aa46d5198045d12ad1684,Q05,Q05,1,1,0,0,0,0,0,1
QM5_10069,USDJPY.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,9f1261987dd935242156efbeccfc08fa9be7c5667382f950a61f5129075291ef,Q06,Q06,1,1,0,0,0,0,0,1
QM5_10069,WS30.DWX,823215f8ec9f29b5b4d7905d2831343a482e548874dc9283437619e16317e785,db54cf15c42718ed6ba71943c64c68ce6469ca978569b3a68bd3150add689a6c,Q02,Q02,1,0,0,0,1,0,0,0
QM5_10074,EURUSD.DWX,cd607f9971e2c3b5c9ce71d784c0e13737ab543af5e0993b10c97ab9d2167de0,9fb77de0aac62852975bcc347d587af6e662812016b50b68a8272740ab3d5895,Q02,Q02,2,1,0,1,0,0,0,1
QM5_10074,GBPUSD.DWX,cd607f9971e2c3b5c9ce71d784c0e13737ab543af5e0993b10c97ab9d2167de0,,Q04,Q04,1,0,1,0,0,0,0,0
QM5_10074,GBPUSD.DWX,cd607f9971e2c3b5c9ce71d784c0e13737ab543af5e0993b10c97ab9d2167de0,699b27eaaff3df2ae0d9c52a3537af7f48b646c7078df855d10cf5e6067fe3a9,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10077,EURUSD.DWX,d01033d00d513497e62fc5bf960001cbaee23d7357c4924909749fecaa8a1c1a,61de435a1c900a0cad82244467dabfbf99b787ff1ee0c0f7b3354aefc50bab6a,Q04,Q04,1,0,1,0,0,0,0,0
QM5_10077,GBPUSD.DWX,d01033d00d513497e62fc5bf960001cbaee23d7357c4924909749fecaa8a1c1a,8cfdf0722619461431e1afc1989039b0ca9fe00c3d86aa9f3da4894d0ffc6fc8,Q04,Q04,1,0,1,0,0,0,0,0
QM5_10077,USDJPY.DWX,d01033d00d513497e62fc5bf960001cbaee23d7357c4924909749fecaa8a1c1a,4da48b5ab76525f495477531b5d37d5aa7e1b758e67eb038cee2b64ac1c18128,Q04,Q04,1,0,1,0,0,0,0,0
QM5_10077,XAUUSD.DWX,d01033d00d513497e62fc5bf960001cbaee23d7357c4924909749fecaa8a1c1a,73915cb7807f3f4cc26da76ac79f3e7eb9835b957fce14f3e973621fedc126ba,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10078,EURUSD.DWX,20fb89d6d53cffabb506cf4d4cd3a24827a53e58a0abd34a282abff55d24eec5,390639ac5a94d5bf098273f2ef93ed271e849ef4b60fd2eebd5d816799eef741,Q02,Q02,1,0,0,1,0,0,0,0
QM5_10078,GBPUSD.DWX,20fb89d6d53cffabb506cf4d4cd3a24827a53e58a0abd34a282abff55d24eec5,ae36b0c0f0fed222362088230e52adb2ed2f5489b30f883da58087bfa250855c,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10078,USDJPY.DWX,20fb89d6d53cffabb506cf4d4cd3a24827a53e58a0abd34a282abff55d24eec5,8ff303b4d1fa4c7085aa495132b9704a7647aec39c2c7c63f6aa3f873f56539f,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10078,XAUUSD.DWX,20fb89d6d53cffabb506cf4d4cd3a24827a53e58a0abd34a282abff55d24eec5,ac7cd78d9af8524f1108e8a47c2474c67aca0a633850e1a859e0c0c53e08ecb0,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10081,XAUUSD.DWX,fbdbef64c2fcd442114adea366fb89c455a57d10147b9335161b385e0e6d8353,7ceab3fabbc99adad15c13e436b017dcc70367ad9177eaf4a4fbec1e971ef235,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10081,XAUUSD.DWX,fbdbef64c2fcd442114adea366fb89c455a57d10147b9335161b385e0e6d8353,7ceab3fabbc99adad15c13e436b017dcc70367ad9177eaf4a4fbec1e971ef235,Q04,Q04,1,0,1,0,0,0,0,0
QM5_10082,GDAXI.DWX,dd612b69ac7d0eba201eb96e050e2b6496bc54b89d7d4fba2e201870cfa76ca6,5549256cda09cf6346de0c52b8ad15a5d1db1a454deb1b2472babacfe88834ce,Q02,Q02,1,0,0,1,0,0,0,0
QM5_10083,EURUSD.DWX,4bef5bc93c4b04f02bef307cf6e2e9e22883b2c8b9112feed68b8a13408a7583,0298e5bee115e9261594ed9466d0c61ea028c39f633b6638a7f68576f43d9199,Q02,Q02,2,1,0,1,0,0,0,1
QM5_10083,GBPUSD.DWX,4bef5bc93c4b04f02bef307cf6e2e9e22883b2c8b9112feed68b8a13408a7583,,Q04,Q04,1,0,1,0,0,0,0,0
QM5_10083,GBPUSD.DWX,4bef5bc93c4b04f02bef307cf6e2e9e22883b2c8b9112feed68b8a13408a7583,49c844d523857c5e2c5337674d3e52a7c7b7a4c2c60a876c190ffb9ca7b60805,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10087,EURUSD.DWX,86bb5624d3cf57dfac7de79b3a8cf592393eb6f65f426af0b9ebfd98da6933b1,6e9fc306e162ec1900c44c87e80bfb781d7338ca31ed297a3cebc23a379e14ad,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10087,XAUUSD.DWX,86bb5624d3cf57dfac7de79b3a8cf592393eb6f65f426af0b9ebfd98da6933b1,3df5a7f4c3a0a2e8d53598be9b3720ca0d8186a75f8a7b8bfa4ff58596d4bbaf,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10088,EURUSD.DWX,2b26c910b92c2aacec890cde098af57313e32cacfee4fd88539239d3cdc122dc,3485efeff16cc10d93945e9554851479a2a69756b753ebfe4d6f6d3c16e24402,Q02,Q02,1,0,0,1,0,0,0,0
QM5_10088,GBPUSD.DWX,2b26c910b92c2aacec890cde098af57313e32cacfee4fd88539239d3cdc122dc,6147871ca8d46eb00d84d84d504454310ea6d86ccd909b1cc0ff799ac2687db4,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10088,USDJPY.DWX,2b26c910b92c2aacec890cde098af57313e32cacfee4fd88539239d3cdc122dc,736f4aee69cf22c7aa87d26a8c808fd7fc2d61ea27917f3859e520a8b6c6b7d9,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10088,XAUUSD.DWX,2b26c910b92c2aacec890cde098af57313e32cacfee4fd88539239d3cdc122dc,9bff7c322617aa27f2027e51813af088d3150a49f000c34e572afe68abced426,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10089,EURUSD.DWX,d6ae7aebf943ae5d5eaf53073835f4a096c5c1eb0a6cf65986aef43f865b8181,91ceb342d87cf5759259eb69207cd4165651f8337c81b56f7b2173886a5c40e5,Q02,Q02,2,0,1,1,0,0,0,0
QM5_10089,GBPUSD.DWX,d6ae7aebf943ae5d5eaf53073835f4a096c5c1eb0a6cf65986aef43f865b8181,b7c79e9b08d12c814127ec10f2ca80c92f4388cce4f378ff42cc8da17283b78c,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10089,USDJPY.DWX,d6ae7aebf943ae5d5eaf53073835f4a096c5c1eb0a6cf65986aef43f865b8181,8b74260aadec73e4bc0dad409aee4394a84d54345ff1f99241b86bf8be624d8b,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10090,EURUSD.DWX,099fbede7c75bbc4d7ca08046de682234fd6e234a8761ad772f943893dc9571a,2482e397615fa6d7ae5b32749db12935fb5207ee24c25f31abb69127f8d5f777,Q05,Q05,1,0,1,0,0,0,0,0
QM5_10090,EURUSD.DWX,099fbede7c75bbc4d7ca08046de682234fd6e234a8761ad772f943893dc9571a,2617d5f18cb8c5ff426865c8058a3725cc5f08a2970ac9c2f2d4a17df8901ea8,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10090,EURUSD.DWX,099fbede7c75bbc4d7ca08046de682234fd6e234a8761ad772f943893dc9571a,2617d5f18cb8c5ff426865c8058a3725cc5f08a2970ac9c2f2d4a17df8901ea8,Q03,Q03,1,1,0,0,0,0,0,1
QM5_10090,GBPUSD.DWX,099fbede7c75bbc4d7ca08046de682234fd6e234a8761ad772f943893dc9571a,ecf46f3d19d18d4f1639567626f54f512a8a5f13b90eefd41fc05f0ebbcfaced,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10090,USDJPY.DWX,099fbede7c75bbc4d7ca08046de682234fd6e234a8761ad772f943893dc9571a,479483a88da668de715084c4b6a56692184c246bdea3f448bcf1c43a39b79dcb,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10090,USDJPY.DWX,099fbede7c75bbc4d7ca08046de682234fd6e234a8761ad772f943893dc9571a,479483a88da668de715084c4b6a56692184c246bdea3f448bcf1c43a39b79dcb,Q03,Q03,1,0,0,0,0,0,1,0
QM5_10091,XAUUSD.DWX,0918ade8c2e86374524c9802150ada1b38bb2d4b012b4fecc0487618d1a5a5d8,a946e5ffe0acf43f6c4b50a3cc36c8c028aa1ba0832c5b5ef444c4c1002b6c6e,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10094,GDAXI.DWX,1caa1ede81350af8612bcd9a7b02065795272cd7794ac8009a9e7502fb184e9c,27cc7722a671e1d1df551dfcfafd9362f9d8e977917ba77f353e55b92f2443df,Q09,Q09,2,2,0,0,0,0,0,1
QM5_10094,GDAXI.DWX,1caa1ede81350af8612bcd9a7b02065795272cd7794ac8009a9e7502fb184e9c,a8c01b7cac4162fb6ab6d5e8eca06ef41c4dfb3ad8cf3ec58565c8c53a8bdc0a,Q10,Q10_NEWS,1,0,0,0,1,0,0,0
QM5_10094,XAUUSD.DWX,1caa1ede81350af8612bcd9a7b02065795272cd7794ac8009a9e7502fb184e9c,47cd9137aca08c94c631f4faa37a8cfa3d7e98ecd2b04ba4c2980c67aa4b75ff,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10095,EURUSD.DWX,ad6914e7986385396da6772912758f667e30b719d682501efc7f0334c3d96edf,f627327bba93bc88ced7e7e48280184705837afdc5fd9a33d381c8fba69b2fe8,Q02,Q02,2,0,1,1,0,0,0,0
QM5_10096,EURUSD.DWX,b61f97b67426a6a7cb36245418f5420ad8d1b7bef26d728589edfbcc8091e347,1feaf51e4eb30aaddd377f6039d0fc11503adc141f4e06a4f39c3d45d8d83dfb,Q02,Q02,2,1,0,1,0,0,0,1
QM5_10096,XAUUSD.DWX,b61f97b67426a6a7cb36245418f5420ad8d1b7bef26d728589edfbcc8091e347,eca35717875ccd8407f6811458066e475eb20676b88893c6bbca0a9454db7018,Q02,Q02,1,0,0,0,1,0,0,0
QM5_10098,EURUSD.DWX,5b4db312d0a382aaad56a3bd2c189cefd608119f9b771dfcb2c6a453411f0131,dd98164b2a6c6611038ea9493686aaa8af633fbbcf38d1e3b137d3b95f472e6e,Q02,Q02,1,0,0,1,0,0,0,0
QM5_10098,GBPUSD.DWX,5b4db312d0a382aaad56a3bd2c189cefd608119f9b771dfcb2c6a453411f0131,72d8143daa3f47cc17d21fbc00883fa09d3e6799fbbbac433b3a655d78e51ed9,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10098,XAUUSD.DWX,5b4db312d0a382aaad56a3bd2c189cefd608119f9b771dfcb2c6a453411f0131,34dbdb4ea52bd41920a85cd4206ac372af9491dd83e5dbdddc9001ae3dbd0e2f,Q02,Q02,1,0,1,0,0,0,0,0
QM5_10099,EURUSD.DWX,42282a90a68620e24d004ec1e8919add5dc42fe7f968bcc8f33c0a2e2ea9a0f2,8fb55f727489f72f61eb8fbab82211f7b954e5c6084f0af4b72f4c6b6c24ad85,Q02,Q02,2,1,0,1,0,0,0,1
QM5_10099,EURUSD.DWX,42282a90a68620e24d004ec1e8919add5dc42fe7f968bcc8f33c0a2e2ea9a0f2,8fb55f727489f72f61eb8fbab82211f7b954e5c6084f0af4b72f4c6b6c24ad85,Q03,Q03,1,1,0,0,0,0,0,1
QM5_10099,GBPJPY.DWX,42282a90a68620e24d004ec1e8919add5dc42fe7f968bcc8f33c0a2e2ea9a0f2,e3b49a3f15b4dc48854975eed78bded378b88b9b599ddca8763e71732a17cab8,Q02,Q02,1,1,0,0,0,0,0,1
QM5_10099,GBPJPY.DWX,42282a90a68620e24d004ec1e8919add5dc42fe7f968bcc8f33c0a2e2ea9a0f2,e3b49a3f15b4dc48854975eed78bded378b88b9b599ddca8763e71732a17cab8,Q03,Q03,1,1,0,0,0,0,0,1
QM5_10100,XAUUSD.DWX,9abe56ce950cf6ae6c0e0c27036ade8a6da62cd8bc0fe174cd14944429d18714,3de929996baaae533b522f45182fa6091c9307e3734adb3e19172c8084d583c5,Q03,Q03,1,1,0,0,0,0,0,1
QM5_10112,EURUSD.DWX,b2c7668a3f718291779f9c6b8541c99c3739c41ffecc818c1a0db2f02c939382,ab5a3b9f029d805aabbc893a92a431e38652ab636528b8ba7e4eabeaa85662f0,Q04,Q04,1,0,1,0,0,0,0,0
QM5_10114,GDAXI.DWX,cdc478d75c90e5bb6a167831a6b1ac49dec106b4a8cd225dac352918cea74277,3ff093936a87f9f68d3d390e1228637893b92abdfc319a395536f345a841987a,Q09,Q09,1,0,0,1,0,0,0,0
QM5_10114,GDAXI.DWX,cdc478d75c90e5bb6a167831a6b1ac49dec106b4a8cd225dac352918cea74277,9a0bfdb0740739f4c1ca3685b4aebbcbd498c796c146860056aab99d3e803ccf,Q10,Q10_NEWS,1,0,0,0,1,0,0,0
QM5_10114,GDAXI.DWX,cdc478d75c90e5bb6a167831a6b1ac49dec106b4a8cd225dac352918cea74277,a97ce3396b260808e5ac92bace572d848df02704864be23589546cef10d904b0,Q09,Q09,1,1,0,0,0,0,0,1
QM5_10114,GDAXI.DWX,cdc478d75c90e5bb6a167831a6b1ac49dec106b4a8cd225dac352918cea74277,d67e68dd48b61bcf7cda581ba527d481d33c21744e4ca2cd67410f31e525838c,Q10,Q10_NEWS,1,0,0,0,1,0,0,0
QM5_10114,SP500.DWX,cdc478d75c90e5bb6a167831a6b1ac49dec106b4a8cd225dac352918cea74277,0575a0d69bc3c8bfb73b94b2f965d0cb32a7e5fc61ba44f02499cded78d858d0,Q07,Q07,1,0,0,1,0,0,0,0
QM5_10114,SP500.DWX,cdc478d75c90e5bb6a167831a6b1ac49dec106b4a8cd225dac352918cea74277,0575a0d69bc3c8bfb73b94b2f965d0cb32a7e5fc61ba44f02499cded78d858d0,Q08,Q08,1,1,0,0,0,0,0,1
QM5_10114,SP500.DWX,cdc478d75c90e5bb6a167831a6b1ac49dec106b4a8cd225dac352918cea74277,0575a0d69bc3c8bfb73b94b2f965d0cb32a7e5fc61ba44f02499cded78d858d0,Q10,Q10_NEWS,1,0,0,0,1,0,0,0
QM5_10114,SP500.DWX,cdc478d75c90e5bb6a167831a6b1ac49dec106b4a8cd225dac352918cea74277,a26e51eabc27189b37452d25c31e942d6db9b25e3f861b543e82987078fb95b9,Q07,Q07,1,1,0,0,0,0,0,1
QM5_10114,SP500.DWX,cdc478d75c90e5bb6a167831a6b1ac49dec106b4a8cd225dac352918cea74277,bcb1e99c5cc66510d2ab84a6681734af9014aa97a1b32869dcbf4812aee7e681,Q09,Q09,2,2,0,0,0,0,0,1
QM5_10115,EURUSD.DWX,63f7c574b129f4eeaa6fc169b6d48ac28bd7f0816a44a02b9a6e22427836ba11,e3bc4022386af82fe01fc96b09a322b725ef3eeb1b74fc71d7464dca2a946492,Q04,Q04,1,0,1,0,0,0,0,0
