event_id,event_time_utc,event_names,symbol,pre_high,pre_low,pre_range_pts,post_high,post_low,post_range_pts,expansion_ratio,breakout_dir,entry_price,mfe_15m_pts,mae_15m_pts,mfe_30m_pts,mae_30m_pts,mfe_60m_pts,mae_60m_pts,gross_pnl_pts,net_pnl_pts,era
E2_00428,2024-05-01T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,17368.8,17307.6,61.2,17646.5,17352.2,294.3,4.8088,1,17368.8,58.7,11.5,95.8,11.5,282.8,11.5,275.5,274.5,OOS
E2_00429,2024-05-02T12:30:00Z,Initial Jobless Claims,NDX.DWX,17495.8,17463.5,32.3,17515.3,17454.4,60.9,1.8854,0,17479.65,39.2,18.7,42.2,18.7,42.2,18.7,-16.15,-17.15,OOS
E2_00430,2024-05-03T12:30:00Z,Nonfarm Payrolls,NDX.DWX,17684.1,17638.5,45.6,17865.5,17641.3,224.2,4.9167,1,17684.1,218.2,0.5,218.2,0.5,223.7,0.5,171.6,170.6,OOS
E2_00431,2024-05-09T12:30:00Z,Initial Jobless Claims,NDX.DWX,18071.6,18040.6,31,18119.4,18064.7,54.7,1.7645,1,18071.6,44.4,0,44.4,0,54.7,0,24.5,23.5,OOS
E2_00432,2024-05-15T12:30:00Z,CPI m/m;Retail Sales m/m,NDX.DWX,18336.3,18312.1,24.2,18465.4,18320.7,144.7,5.9793,1,18336.3,144.7,0,144.7,0,144.7,0,91.5,90.5,OOS
E2_00433,2024-05-16T12:30:00Z,Initial Jobless Claims,NDX.DWX,18642.7,18625.5,17.2,18652.2,18596.7,55.5,3.2267,0,18634.1,17.7,22.8,17.7,29.8,17.7,37.8,-8.6,-9.6,OOS
E2_00434,2024-05-23T12:30:00Z,Initial Jobless Claims,NDX.DWX,18947.3,18920.1,27.2,18962.8,18912.6,50.2,1.8456,1,18947.3,14.7,10.7,18.2,10.7,18.2,32,-24.2,-25.2,OOS
E2_00435,2024-05-30T12:30:00Z,Initial Jobless Claims,NDX.DWX,18727.2,18705.2,22,18753.2,18712.5,40.7,1.85,1,18727.2,35.7,0.2,38.4,0.2,38.4,2.3,3.3,2.3,OOS
E2_00436,2024-06-06T12:30:00Z,Initial Jobless Claims,NDX.DWX,19106.8,19072.1,34.7,19099.1,19041.6,57.5,1.6571,-1,19072.1,17.2,40.1,17.2,40.1,17.4,40.1,-15,-16,OOS
E2_00437,2024-06-07T12:30:00Z,Nonfarm Payrolls,NDX.DWX,19085.1,19042.8,42.3,19110.7,18924.3,186.4,4.4066,0,19063.95,35.5,150.9,35.5,150.9,35.5,150.9,-21.15,-22.15,OOS
E2_00438,2024-06-12T12:30:00Z,CPI m/m,NDX.DWX,19286,19261.4,24.6,19453.8,19277.3,176.5,7.1748,1,19286,173.5,3,173.5,3,173.5,3,116.4,115.4,OOS
E2_00439,2024-06-12T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,19534.9,19489.1,45.8,19539.7,19447.8,91.9,2.0066,-1,19489.1,11.6,66.5,17.1,66.5,25.4,66.5,-27.8,-28.8,OOS
E2_00440,2024-06-13T12:30:00Z,Initial Jobless Claims,NDX.DWX,19645.7,19608.4,37.3,19688.3,19615.9,72.4,1.941,1,19645.7,65,7,65,7.4,65,7.4,-5.3,-6.3,OOS
E2_00441,2024-06-18T12:30:00Z,Retail Sales m/m,NDX.DWX,19990.6,19963.4,27.2,20019.5,19937.4,82.1,3.0184,0,19977,32,42.9,32,42.9,32,50.1,-13.6,-14.6,OOS
E2_00442,2024-06-20T12:30:00Z,Initial Jobless Claims,NDX.DWX,20076.4,20038.9,37.5,20062.9,20002.2,60.7,1.6187,-1,20038.9,3,43.7,3,43.7,3,57.7,31.3,30.3,OOS
E2_00443,2024-06-27T12:30:00Z,Initial Jobless Claims,NDX.DWX,19760.8,19740.1,20.7,19781.9,19730.8,51.1,2.4686,0,19750.45,30.3,16.5,33.4,16.5,34.6,16.5,-10.35,-11.35,OOS
E2_00444,2024-07-03T12:30:00Z,Initial Jobless Claims,NDX.DWX,20044,20011,33,20026.6,19992.1,34.5,1.0455,-1,20011,15.2,19.3,15.2,19.3,15.2,19.3,7.2,6.2,OOS
E2_00445,2024-07-05T12:30:00Z,Nonfarm Payrolls,NDX.DWX,20243.7,20213.7,30,20284.2,20164.2,120,4,0,20228.7,46,74,46,74,46,74,-15,-16,OOS
E2_00446,2024-07-11T12:30:00Z,CPI m/m;Initial Jobless Claims,NDX.DWX,20690.8,20670.6,20.2,20789,20678.8,110.2,5.4554,1,20690.8,100.3,0,100.3,6.4,100.3,9.9,9.8,8.8,OOS
E2_00447,2024-07-16T12:30:00Z,Retail Sales m/m,NDX.DWX,20458.2,20439.5,18.7,20475,20397.6,77.4,4.139,0,20448.85,28.9,48.5,28.9,48.5,28.9,48.5,-9.35,-10.35,OOS
E2_00448,2024-07-18T12:30:00Z,Initial Jobless Claims,NDX.DWX,19942.1,19890.9,51.2,19991.1,19932.2,58.9,1.1504,1,19942.1,9.9,19.8,24.6,19.8,39.1,19.8,27.5,26.5,OOS
E2_00449,2024-07-25T12:30:00Z,Initial Jobless Claims,NDX.DWX,19041.5,18973,68.5,19095.5,18941.6,153.9,2.2467,0,19007.25,87.7,44.8,99.4,44.8,109.1,44.8,-34.25,-35.25,OOS
E2_00450,2024-07-31T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,19345,19209.8,135.2,19435.8,19250.7,185.1,1.3691,0,,39.6,42,56.1,42,143.1,42,0,0,OOS
E2_00451,2024-08-01T12:30:00Z,Initial Jobless Claims,NDX.DWX,19502.2,19438.2,64,19516.7,19387.7,129,2.0156,1,19502.2,32.4,28.1,32.4,32.6,32.4,96.6,-107.5,-108.5,OOS
E2_00452,2024-08-02T12:30:00Z,Nonfarm Payrolls,NDX.DWX,18603.2,18545,58.2,18613.1,18392.8,220.3,3.7852,0,18574.1,36.3,184,36.3,184,36.3,184,-29.1,-30.1,OOS
E2_00453,2024-08-08T12:30:00Z,Initial Jobless Claims,NDX.DWX,17908.5,17864.1,44.4,18156.9,17886.5,270.4,6.0901,1,17908.5,217.4,0,222.2,0,270.4,0,220.4,219.4,OOS
E2_00454,2024-08-14T12:30:00Z,CPI m/m,NDX.DWX,19037.6,19004,33.6,19076.6,18916.1,160.5,4.7768,0,19020.8,57,103.5,57,103.5,57,103.5,-16.8,-17.8,OOS
E2_00455,2024-08-15T12:30:00Z,Retail Sales m/m;Initial Jobless Claims,NDX.DWX,19096.8,19057.9,38.9,19283.1,19111.7,171.4,4.4062,1,19096.8,96.7,8.2,163.2,8.2,163.2,8.2,169.8,168.8,OOS
E2_00456,2024-08-22T12:30:00Z,Initial Jobless Claims,NDX.DWX,19924.1,19886.1,38,19934.5,19870.8,63.7,1.6763,-1,19886.1,45.5,2.3,45.5,2.3,61.4,2.3,-42.4,-43.4,OOS
E2_00457,2024-08-29T12:30:00Z,Initial Jobless Claims,NDX.DWX,19446.8,19387.6,59.2,19468.3,19399.9,68.4,1.1554,1,19446.8,39.1,29.3,39.1,29.3,39.1,29.3,5.3,4.3,OOS
E2_00458,2024-09-05T12:30:00Z,Initial Jobless Claims,NDX.DWX,18942.7,18805.7,137,18916.8,18824.5,92.3,0.6737,0,,87.3,5,87.3,5,87.3,5,0,0,OOS
E2_00459,2024-09-06T12:30:00Z,Nonfarm Payrolls,NDX.DWX,18787.8,18727.3,60.5,18946.2,18692.7,253.5,4.1901,0,18757.55,145.4,52.7,185.9,52.7,200.8,52.7,-30.25,-31.25,OOS
E2_00460,2024-09-11T12:30:00Z,CPI m/m,NDX.DWX,18845.2,18793.7,51.5,18916,18718.3,197.7,3.8388,-1,18793.7,0.5,113.8,31.6,113.8,83.9,113.8,-97.8,-98.8,OOS
E2_00461,2024-09-12T12:30:00Z,Initial Jobless Claims,NDX.DWX,19311.5,19267,44.5,19316.6,19243.2,73.4,1.6494,0,19289.25,15.3,57.6,15.3,57.6,15.3,58.1,-22.25,-23.25,OOS
E2_00462,2024-09-17T12:30:00Z,Retail Sales m/m,NDX.DWX,19570.8,19511.3,59.5,19583.2,19538.3,44.9,0.7546,1,19570.8,28.3,16.6,28.3,16.6,28.3,16.6,-8.7,-9.7,OOS
E2_00463,2024-09-18T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,19502.8,19445.1,57.7,19675.6,19401.8,273.8,4.7452,0,19473.95,214.8,59,214.8,59,214.8,59,-28.85,-29.85,OOS
E2_00464,2024-09-19T12:30:00Z,Initial Jobless Claims,NDX.DWX,19797.5,19759.3,38.2,19836,19759,77,2.0157,0,,5.5,16.7,5.5,21.5,44.5,32.5,0,0,OOS
E2_00465,2024-09-26T12:30:00Z,Initial Jobless Claims,NDX.DWX,20302.5,20261.3,41.2,20336.5,20278.9,57.6,1.3981,1,20302.5,12.6,14.5,26.4,14.5,43.1,14.5,0.8,-0.2,OOS
E2_00466,2024-10-03T12:30:00Z,Initial Jobless Claims,NDX.DWX,19794,19752,42,19805.8,19711.8,94,2.2381,0,19773,19.2,41.3,19.2,57.1,19.2,74.8,-21,-22,OOS
E2_00467,2024-10-04T12:30:00Z,Nonfarm Payrolls,NDX.DWX,19896.5,19863.7,32.8,20075,19873.8,201.2,6.1341,1,19896.5,128.7,6.5,177.2,6.5,194.7,6.5,141.7,140.7,OOS
E2_00468,2024-10-10T12:30:00Z,CPI m/m;Initial Jobless Claims,NDX.DWX,20281.3,20249.3,32,20285.7,20153.3,132.4,4.1375,0,20265.3,27.8,104.6,27.8,104.6,27.8,104.6,-16,-17,OOS
E2_00469,2024-10-17T12:30:00Z,Retail Sales m/m;Initial Jobless Claims,NDX.DWX,20389.1,20358.1,31,20446.1,20359.9,86.2,2.7806,1,20389.1,7.7,29,23.7,29,57.2,29,35.7,34.7,OOS
E2_00470,2024-10-24T12:30:00Z,Initial Jobless Claims,NDX.DWX,20291,20264.5,26.5,20298.5,20233,65.5,2.4717,1,20291,19.6,11.1,19.6,30.6,19.6,45.9,-48.2,-49.2,OOS
E2_00471,2024-10-31T12:30:00Z,Initial Jobless Claims,NDX.DWX,20303.9,20232.1,71.8,20304.1,20252.4,51.7,0.7201,0,,5.8,29.6,6.9,29.6,6.9,44.8,0,0,OOS
E2_00472,2024-11-01T12:30:00Z,Nonfarm Payrolls,NDX.DWX,20025,19989.6,35.4,20040.2,19958.7,81.5,2.3023,0,20007.3,47.6,19.5,47.6,19.5,47.6,33.9,-17.7,-18.7,OOS
E2_00473,2024-11-07T13:30:00Z,Initial Jobless Claims,NDX.DWX,20905.5,20861,44.5,20926.7,20864.7,62,1.3933,0,,5.2,22.1,14.4,22.1,39.9,22.1,0,0,OOS
E2_00474,2024-11-07T19:00:00Z,Fed Interest Rate Decision,NDX.DWX,21103,21058,45,21138.4,21065.4,73,1.6222,1,21103,25.6,18.7,25.6,18.7,52.5,20.5,35.4,34.4,OOS
E2_00475,2024-11-13T13:30:00Z,CPI m/m,NDX.DWX,21072.5,21034,38.5,21161.9,21053.1,108.8,2.826,1,21072.5,97,11.8,97,11.8,97,11.8,2,1,OOS
E2_00476,2024-11-14T13:30:00Z,Initial Jobless Claims,NDX.DWX,21096.9,21071.7,25.2,21092.8,21032.7,60.1,2.3849,-1,21071.7,1.5,58.6,1.5,58.6,1.5,58.6,14.8,13.8,OOS
E2_00477,2024-11-15T13:30:00Z,Retail Sales m/m,NDX.DWX,20787.9,20747.9,40,20773.6,20674.4,99.2,2.48,-1,20747.9,22.9,28.7,22.9,28.7,22.9,76.3,64,63,OOS
E2_00478,2024-11-21T13:30:00Z,Initial Jobless Claims,NDX.DWX,20761.7,20688.7,73,20825.5,20757.1,68.4,0.937,1,20761.7,42.7,9.7,42.7,9.7,58.7,9.7,51,50,OOS
E2_00479,2024-11-27T13:30:00Z,Initial Jobless Claims,NDX.DWX,20923,20882.5,40.5,20918,20884.8,33.2,0.8198,0,,9.4,13.3,9.4,13.3,9.4,23.8,0,0,OOS
E2_00480,2024-12-05T13:30:00Z,Initial Jobless Claims,NDX.DWX,21513.6,21495.6,18,21512.1,21482.1,30,1.6667,-1,21495.6,5.9,9.1,5.9,21.4,8.6,21.4,-16.3,-17.3,OOS
E2_00481,2024-12-06T13:30:00Z,Nonfarm Payrolls,NDX.DWX,21462.2,21442.5,19.7,21505.8,21411.7,94.1,4.7766,0,21452.35,62.8,31.3,62.8,31.3,62.8,31.3,-9.85,-10.85,OOS
E2_00482,2024-12-11T13:30:00Z,CPI m/m,NDX.DWX,21466.1,21430.3,35.8,21588.5,21449.1,139.4,3.8939,1,21466.1,72.4,12.8,72.4,12.8,126.6,12.8,121.9,120.9,OOS
E2_00483,2024-12-12T13:30:00Z,Initial Jobless Claims,NDX.DWX,21725,21690,35,21732.3,21651.4,80.9,2.3114,0,21707.5,20.7,60.2,20.7,60.2,20.7,60.2,-17.5,-18.5,OOS
E2_00484,2024-12-17T13:30:00Z,Retail Sales m/m,NDX.DWX,22144.6,22099.3,45.3,22143.6,22102.3,41.3,0.9117,0,,30.1,6.9,30.1,6.9,34.4,6.9,0,0,OOS
E2_00485,2024-12-18T19:00:00Z,Fed Interest Rate Decision,NDX.DWX,22092.4,22054.4,38,22069.6,21684.4,385.2,10.1368,-1,22054.4,1.3,197.7,1.3,219.2,1.3,383.9,362.3,361.3,OOS
E2_00486,2024-12-19T13:30:00Z,Initial Jobless Claims,NDX.DWX,21468.1,21429.3,38.8,21469.3,21389.6,79.7,2.0541,-1,21429.3,15.5,28.1,15.5,41.3,21.9,57.8,-35.5,-36.5,OOS
E2_00487,2024-12-26T13:30:00Z,Initial Jobless Claims,NDX.DWX,21768.1,21732.8,35.3,21764.8,21720.4,44.4,1.2578,-1,21732.8,18.9,25,18.9,25,19.4,25,-29,-30,OOS
E2_00488,2025-01-02T13:30:00Z,Initial Jobless Claims,NDX.DWX,21310.4,21233.6,76.8,21290.4,21159.1,131.3,1.7096,-1,21233.6,49.2,13,49.2,13,49.2,82.1,61.2,60.2,OOS
E2_00489,2025-01-08T13:30:00Z,Initial Jobless Claims,NDX.DWX,21224.9,21058.3,166.6,21230.4,21151.4,79,0.4742,1,21224.9,42.9,36.1,42.9,36.1,42.9,36.1,-36.1,-37.1,OOS
E2_00490,2025-01-10T13:30:00Z,Nonfarm Payrolls,NDX.DWX,21167.3,21119.8,47.5,21136.1,20890.1,246,5.1789,-1,21119.8,11.2,234.8,11.2,234.8,11.2,234.8,81,80,OOS
E2_00491,2025-01-15T13:30:00Z,CPI m/m,NDX.DWX,20868.2,20835.5,32.7,21185.2,20851.1,334.1,10.2171,1,20868.2,317.9,0,334.1,0,334.1,0,241.5,240.5,OOS
E2_00492,2025-01-16T13:30:00Z,Retail Sales m/m;Initial Jobless Claims,NDX.DWX,21336,21276.2,59.8,21354.8,21283.7,71.1,1.189,0,,28.5,16.2,38.7,16.2,54.9,16.2,0,0,OOS
E2_00493,2025-01-23T13:30:00Z,Initial Jobless Claims,NDX.DWX,21781.3,21750.8,30.5,21790.8,21751,39.8,1.3049,1,21781.3,21.2,17.9,21.2,17.9,21.2,18.6,-19,-20,OOS
E2_00494,2025-01-29T19:00:00Z,Fed Interest Rate Decision,NDX.DWX,21405.2,21258.2,147,21466.3,21276.7,189.6,1.2898,0,,20,60.5,20,76.7,112.9,76.7,0,0,OOS
E2_00495,2025-01-30T13:30:00Z,Initial Jobless Claims,NDX.DWX,21542.5,21470.8,71.7,21571.3,21501.6,69.7,0.9721,1,21542.5,55.4,0.5,59.7,0.5,69.2,0.5,0.5,-0.5,OOS
E2_00496,2025-02-06T13:30:00Z,Initial Jobless Claims,NDX.DWX,21683.6,21633.8,49.8,21690.8,21651.1,39.7,0.7972,0,,5.6,23,10.7,23,16.7,23,0,0,OOS
E2_00497,2025-02-07T13:30:00Z,Nonfarm Payrolls,NDX.DWX,21781.1,21749.1,32,21813.7,21700.2,113.5,3.5469,0,21765.1,54.7,58.8,54.7,58.8,54.7,58.8,-16,-17,OOS
E2_00498,2025-02-12T13:30:00Z,CPI m/m,NDX.DWX,21769.6,21724.8,44.8,21749.7,21432.8,316.9,7.0737,-1,21724.8,11.3,301.5,11.3,301.5,11.3,305.6,251.7,250.7,OOS
E2_00499,2025-02-13T13:30:00Z,Initial Jobless Claims,NDX.DWX,21753.4,21725.3,28.1,21824.8,21714.2,110.6,3.9359,0,21739.35,76.5,34.1,76.5,34.1,76.5,34.1,-14.05,-15.05,OOS
E2_00500,2025-02-14T13:30:00Z,Retail Sales m/m,NDX.DWX,22020,21994,26,22045.5,21999.1,46.4,1.7846,1,22020,14.2,22.7,19.2,22.7,23.7,22.7,14.2,13.2,OOS
E2_00501,2025-02-20T13:30:00Z,Initial Jobless Claims,NDX.DWX,22146.9,22120.9,26,22157.9,22123.4,34.5,1.3269,0,,12.3,4.7,15.3,4.7,29.8,4.7,0,0,OOS
E2_00502,2025-02-27T13:30:00Z,Initial Jobless Claims,NDX.DWX,21343.5,21299.2,44.3,21330.2,21227.6,102.6,2.316,-1,21299.2,35.9,16.8,35.9,60,42.6,60,1,0,OOS
E2_00503,2025-03-06T13:30:00Z,Initial Jobless Claims,NDX.DWX,20384.5,20273.2,111.3,20357.3,20278.7,78.6,0.7062,0,,71.7,4,71.7,4,71.7,6.9,0,0,OOS
E2_00504,2025-03-07T13:30:00Z,Nonfarm Payrolls,NDX.DWX,20128.1,20067.3,60.8,20253,20010.3,242.7,3.9918,0,20097.7,162.2,44.3,162.2,68,162.2,80.5,-30.4,-31.4,OOS
E2_00505,2025-03-12T12:30:00Z,CPI m/m,NDX.DWX,19604.9,19562.1,42.8,19782.9,19586.4,196.5,4.5911,1,19604.9,190.8,5.7,190.8,5.7,190.8,5.7,87.1,86.1,OOS
E2_00506,2025-03-13T12:30:00Z,Initial Jobless Claims,NDX.DWX,19556.3,19475.3,81,19588.3,19505.1,83.2,1.0272,1,19556.3,82.8,0,82.8,0,83.2,0,12,11,OOS
E2_00507,2025-03-17T12:30:00Z,Retail Sales m/m,NDX.DWX,19721.3,19666.3,55,19784,19664.1,119.9,2.18,0,19693.8,105.6,14.3,105.6,14.3,105.6,14.3,-27.5,-28.5,OOS
E2_00508,2025-03-19T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,19686.3,19587.3,99,19830.6,19576,254.6,2.5717,0,19636.8,100.3,34.5,117.1,34.5,220.1,34.5,-49.5,-50.5,OOS
E2_00509,2025-03-20T12:30:00Z,Initial Jobless Claims,NDX.DWX,19662.2,19596,66.2,19661.7,19581.2,80.5,1.216,0,,27.4,5,27.4,9.3,27.4,53.1,0,0,OOS
E2_00510,2025-03-27T12:30:00Z,Initial Jobless Claims,NDX.DWX,19911.3,19853.1,58.2,19921.8,19831.5,90.3,1.5515,1,19911.3,50.1,3,50.1,3,50.1,40.2,-63.5,-64.5,OOS
E2_00511,2025-04-03T12:30:00Z,Initial Jobless Claims,NDX.DWX,18899.9,18798.3,101.6,18830.4,18670.4,160,1.5748,-1,18798.3,15.1,71.4,15.1,130.2,15.1,144.9,34.7,33.7,OOS
E2_00512,2025-04-04T12:30:00Z,Nonfarm Payrolls,NDX.DWX,18043.4,17671.5,371.9,18125.4,17909.5,215.9,0.5805,1,18043.4,97.2,83.3,97.2,83.3,132.6,83.3,-41.6,-42.6,OOS
E2_00513,2025-04-10T12:30:00Z,CPI m/m;Initial Jobless Claims,NDX.DWX,18818.7,18667.9,150.8,18845.2,18596.9,248.3,1.6466,0,18743.3,153.8,73,153.8,94.5,153.8,94.5,-75.4,-76.4,OOS
E2_00514,2025-04-16T12:30:00Z,Retail Sales m/m,NDX.DWX,18598,18551.5,46.5,18587.1,18449.5,137.6,2.9591,-1,18551.5,21.5,49.9,21.5,60.4,21.5,116.1,93.8,92.8,OOS
E2_00515,2025-04-17T12:30:00Z,Initial Jobless Claims,NDX.DWX,18503.3,18366.4,136.9,18471.2,18350.3,120.9,0.8831,0,,58.2,10.6,58.2,10.6,58.2,62.7,0,0,OOS
E2_00516,2025-04-24T12:30:00Z,Initial Jobless Claims,NDX.DWX,18725.7,18624.5,101.2,18771,18685.3,85.7,0.8468,1,18725.7,65.4,6.5,65.4,6.5,79.2,6.5,43.8,42.8,OOS
E2_00517,2025-05-01T12:30:00Z,Initial Jobless Claims,NDX.DWX,19936.4,19890.4,46,19897.7,19840.9,56.8,1.2348,-1,19890.4,34.2,11.6,34.2,11.6,34.2,22.6,16.7,15.7,OOS
E2_00518,2025-05-02T12:30:00Z,Nonfarm Payrolls,NDX.DWX,19847.2,19805.9,41.3,20045.1,19837,208.1,5.0387,1,19847.2,125.4,5.2,166.9,5.2,202.9,5.2,146.7,145.7,OOS
E2_00519,2025-05-07T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,19841.3,19719.8,121.5,19818.3,19595.3,223,1.8354,-1,19719.8,48.9,130.6,48.9,137.6,85.4,137.6,-81.7,-82.7,OOS
E2_00520,2025-05-08T12:30:00Z,Initial Jobless Claims,NDX.DWX,20147.3,20102.6,44.7,20144.5,20054,90.5,2.0246,-1,20102.6,20.6,69.9,20.6,69.9,20.6,69.9,21.3,20.3,OOS
E2_00521,2025-05-13T12:30:00Z,CPI m/m,NDX.DWX,20913.8,20832.9,80.9,20982.5,20870.3,112.2,1.3869,1,20913.8,71.5,40.7,71.5,40.7,71.5,40.7,14.4,13.4,OOS
E2_00522,2025-05-15T12:30:00Z,Retail Sales m/m;Initial Jobless Claims,NDX.DWX,21228,21174.8,53.2,21256.5,21166.9,89.6,1.6842,0,21201.4,73.6,16,73.6,16,73.6,16,-26.6,-27.6,OOS
E2_00523,2025-05-22T12:30:00Z,Initial Jobless Claims,NDX.DWX,21144.1,20988.9,155.2,21174.9,20990,184.9,1.1914,0,,88.4,5.2,149.4,5.2,179.7,5.2,0,0,OOS
E2_00524,2025-05-29T12:30:00Z,Initial Jobless Claims,NDX.DWX,21666.8,21583.3,83.5,21655.5,21591.3,64.2,0.7689,0,,31.2,27.5,31.2,27.5,36.7,27.5,0,0,OOS
E2_00525,2025-06-05T12:30:00Z,Initial Jobless Claims,NDX.DWX,21759.7,21725.2,34.5,21873.3,21690.3,183,5.3043,-1,21725.2,29.4,36,147,36,147,36,-65.8,-66.8,OOS
E2_00526,2025-06-06T12:30:00Z,Nonfarm Payrolls,NDX.DWX,21671,21645.3,25.7,21795.8,21662.6,133.2,5.1829,1,21671,105.4,0,105.4,0,133.2,0,112,111,OOS
E2_00527,2025-06-11T12:30:00Z,CPI m/m,NDX.DWX,21985.8,21880.8,105,22085.7,21939,146.7,1.3971,1,21985.8,138.4,8.3,138.4,8.3,138.4,8.3,23.6,22.6,OOS
E2_00528,2025-06-12T12:30:00Z,Initial Jobless Claims,NDX.DWX,21771.6,21729.9,41.7,21862.1,21708.5,153.6,3.6835,0,21750.75,82.6,51.5,82.6,51.5,102.1,51.5,-20.85,-21.85,OOS
E2_00529,2025-06-17T12:30:00Z,Retail Sales m/m,NDX.DWX,21876.7,21831.1,45.6,21880.4,21819.7,60.7,1.3311,0,21853.9,12.2,40.7,12.2,42.1,12.2,48.5,-22.8,-23.8,OOS
E2_00530,2025-06-18T12:30:00Z,Initial Jobless Claims,NDX.DWX,21816.9,21763.9,53,21801.1,21767.1,34,0.6415,0,,5.1,24.4,5.1,24.4,9.6,24.4,0,0,OOS
E2_00531,2025-06-18T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,21827.4,21727.4,100,21866.2,21678.1,188.1,1.881,1,21827.4,57.1,51.7,57.1,51.7,57.1,131,-125,-126,OOS
E2_00532,2025-06-26T12:30:00Z,Initial Jobless Claims,NDX.DWX,22383.3,22354.8,28.5,22375.4,22317.7,57.7,2.0246,-1,22354.8,4,53.7,4,53.7,4,53.7,3.7,2.7,OOS
E2_00533,2025-07-03T12:30:00Z,Nonfarm Payrolls;Initial Jobless Claims,NDX.DWX,22687,22659,28,22748.4,22667.9,80.5,2.875,1,22687,73.1,0.5,73.1,0.5,80,0.5,54.9,53.9,OOS
E2_00534,2025-07-10T12:30:00Z,Initial Jobless Claims,NDX.DWX,22903.7,22873.4,30.3,22905.2,22862.4,42.8,1.4125,-1,22873.4,11.9,17.6,11.9,19.6,23.2,19.6,-28.3,-29.3,OOS
E2_00535,2025-07-15T12:30:00Z,CPI m/m,NDX.DWX,23019.4,22976.4,43,23060.9,22991.7,69.2,1.6093,1,23019.4,53.4,0,56.9,0,69.2,0,23,22,OOS
E2_00536,2025-07-17T12:30:00Z,Retail Sales m/m;Initial Jobless Claims,NDX.DWX,22947.5,22920.5,27,23004,22933.5,70.5,2.6111,1,22947.5,23.7,15.3,44.4,15.3,55.2,15.3,-1.3,-2.3,OOS
E2_00537,2025-07-24T12:30:00Z,Initial Jobless Claims,NDX.DWX,23266.9,23228.6,38.3,23244.6,23191.9,52.7,1.376,-1,23228.6,3.9,34.6,3.9,48.8,3.9,48.8,-10,-11,OOS
E2_00538,2025-07-30T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,23429.7,23401.8,27.9,23467.7,23278.7,189,6.7742,0,23415.75,27.9,18.3,27.9,18.3,59,130,-13.95,-14.95,OOS
E2_00539,2025-07-31T12:30:00Z,Initial Jobless Claims,NDX.DWX,23677,23631.2,45.8,23687,23622.7,64.3,1.4039,1,23677,18.4,17.4,18.4,17.4,18.4,45.9,-50,-51,OOS
E2_00540,2025-08-01T12:30:00Z,Nonfarm Payrolls,NDX.DWX,23021.4,22982.9,38.5,23049.8,22930.4,119.4,3.1013,0,23002.15,51.5,54.1,51.5,54.1,51.5,67.9,-19.25,-20.25,OOS
E2_00541,2025-08-07T12:30:00Z,Initial Jobless Claims,NDX.DWX,23514.4,23477.4,37,23519.6,23483.7,35.9,0.9703,0,,30.1,0.3,31.1,0.3,35.6,0.3,0,0,OOS
E2_00542,2025-08-12T12:30:00Z,CPI m/m,NDX.DWX,23592.8,23524.9,67.9,23736.7,23576.3,160.4,2.3623,1,23592.8,160.4,0,160.4,0,160.4,0,53.6,52.6,OOS
E2_00543,2025-08-14T12:30:00Z,Initial Jobless Claims,NDX.DWX,23884.4,23859.6,24.8,23876,23713.1,162.9,6.5685,-1,23859.6,0,162.9,0,162.9,0,162.9,84,83,OOS
E2_00544,2025-08-15T12:30:00Z,Retail Sales m/m,NDX.DWX,23849,23808.6,40.4,23846,23807.1,38.9,0.9629,-1,23808.6,17.3,11.6,17.3,11.6,27.3,11.6,-24.9,-25.9,OOS
E2_00545,2025-08-21T12:30:00Z,Initial Jobless Claims,NDX.DWX,23245,23156.7,88.3,23203.2,23143.2,60,0.6795,0,,40.4,1.5,40.4,12.6,40.4,19.6,0,0,OOS
E2_00546,2025-08-28T12:30:00Z,Initial Jobless Claims,NDX.DWX,23580.1,23537.6,42.5,23609.4,23549.5,59.9,1.4094,1,23580.1,53.7,0.2,53.7,0.2,59.7,0.2,11.5,10.5,OOS
E2_00547,2025-09-04T12:30:00Z,Initial Jobless Claims,NDX.DWX,23492.6,23451.3,41.3,23476.4,23432.6,43.8,1.0605,-1,23451.3,11,21.4,11,23.9,11,32.8,-0.6,-1.6,OOS
E2_00548,2025-09-05T12:30:00Z,Nonfarm Payrolls,NDX.DWX,23768.2,23739.9,28.3,23869.7,23696,173.7,6.1378,0,23754.05,69.2,50.5,99.9,50.5,123.2,50.5,-14.15,-15.15,OOS
E2_00549,2025-09-11T12:30:00Z,CPI m/m;Initial Jobless Claims,NDX.DWX,23952.6,23927.4,25.2,23973.9,23834,139.9,5.5516,0,23940,25.7,110.5,25.7,110.5,29.4,110.5,-12.6,-13.6,OOS
E2_00550,2025-09-16T12:30:00Z,Retail Sales m/m,NDX.DWX,24387.6,24360.2,27.4,24383.1,24357.9,25.2,0.9197,-1,24360.2,17.4,6,17.4,6,18.9,6.3,-2.7,-3.7,OOS
